시도,구군,시설명,소재지,시설용량,물리적,생물학적,고도,유입하수량,물리적 유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,물리적 방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리효율,처리부하량,처리방법,적용신기술,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,준공일,가동개시일,사업비(백만원),방류수 소독방법,수계,지류,세부단위 구역,지역구분,명칭,목표수질(BOD),재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,운영주체,위탁업체명,위탁비용,위탁계약기간(시작),위탁계약기간(종료),중심처리시설,직원총수(명),안전사고건수
경상남도,진주시,원외,수곡면 원외리 160-1 ,50,0,0,50,40.5,0,0,40.5,40.5,0,0,40.5,118.2,3.3,81.5,7.9,103.9,4.4,34.987,16.27,4.927,1.939,47075,33,97.2,4.7,Dmpure BNR,,0,0,0,0,2010-06-25,2010-06-25,249,염소 자외선 오존 기타,낙동강,덕천강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,11,47829,0,1.538,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,평촌,집현면 덕오리 310-1 ,50,0,0,50,40,0,0,40,40,0,0,40,154.7,3.5,134.5,7.2,194.9,4.7,34.153,12.808,4.855,1.49,97290,29,97.7,6,BNR,,0,0,0,0,2009-10-08,2009-10-08,330,염소 자외선 오존 기타,낙동강,남강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,13.2,57528,0,1.803,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,사평,대평면 당촌리 1325-4 ,48,0,0,48,29.3,0,0,29.3,29.3,0,0,29.3,80.9,2.8,54.5,6.1,80.2,3.5,28.076,8.493,2.858,1.231,39150,24,96.5,2.3,SNR,,0,0,0,0,2006-05-21,2006-05-21,517,염소 자외선 오존 기타,낙동강,남강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,1.2,5044,0,0.226,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,덕의,금산면 장사리 1333-2 ,46,0,0,46,34.9,0,0,34.9,34.9,0,0,34.9,153.4,10.4,159.9,19.6,549.7,17.9,35.359,15.297,4.986,1.601,168050,17200,93.2,5,BioMat,,0,0,0,0,2010-04-10,2010-04-10,1133,염소 자외선 오존 기타,낙동강,남강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,5.4,23687,0,0.888,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,답천,일반성면 답천리 294-5 ,45,0,0,45,33.5,0,0,33.5,33.5,0,0,33.5,80.2,4.5,65.3,7,100,5.7,30.065,8.929,2.895,1.075,51100,83,94.4,2.5,Biobead,,0,0,0,0,2010-03-20,2010-03-20,484,염소 자외선 오존 기타,낙동강,반성천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,8.3,36213,0,1.415,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,사곡,수곡면 사곡리 659-4 ,40,0,0,40,25.5,0,0,25.5,25.5,0,0,25.5,146.3,3,116.3,6.5,179.8,4.4,40.452,11.537,4.707,1.279,213842,19,97.9,3.7,분리막,,0,0,0,0,2010-12-30,2010-12-30,217,오존 기타,낙동강,덕천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,6.6,28783,0,1.476,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,갈전,경상남도 진주시 금산면 갈전리 1645번지 ,30,0,0,30,22.4,0,0,22.4,22.4,0,0,22.4,139,2.7,88.3,7,120.6,3.2,39.424,9.839,4.786,1.442,412917,70,98.1,3.1,SNR,,0,0,0,0,2010-05-01,2016-12-20,0,염소 자외선 오존 기타,낙동강,남강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0.1,604,0,0.035,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,덕곡수곡면,수곡면 사곡리 290-1 ,30,0,0,30,21.6,0,0,21.6,21.6,0,0,21.6,106,3.1,97.2,7,202.7,3.1,35.515,13.841,3.856,1.481,37267,25,97.1,2.2,분리막,,0,0,0,0,2010-12-01,2010-12-01,185,염소 자외선 오존 기타,낙동강,덕천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,9.4,41217,0,2.501,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,도량,수곡면 원계리 96-3 ,30,0,0,30,21.6,0,0,21.6,21.6,0,0,21.6,116.3,2.7,89.6,6.1,164.1,3.2,31.913,10.004,3.572,0.941,49258,48,97.7,2.5,SNR,,0,0,0,0,2009-12-19,2009-12-19,289,염소 자외선 오존 기타,낙동강,덕천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0.4,1658,0,0.101,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,요산,수곡면 효자 472-10 ,30,0,0,30,23.7,0,0,23.7,23.7,0,0,23.7,157.2,3,96.5,7.2,97.7,5.3,34.691,7.372,3.881,1.147,616000,989,98.1,3.7,SNR,,0,0,0,0,2009-10-08,2009-10-08,217,염소 자외선 오존 기타,낙동강,덕천강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0.1,613,0,0.034,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,원동,일반성면 남산리 232-8 ,30,0,0,30,23.8,0,0,23.8,23.8,0,0,23.8,58.7,3.3,41.5,5.3,68.8,2.6,27.286,8.317,2.264,0.632,31332,18,94.4,1.3,분리막,,0,0,0,0,2010-03-19,2010-03-19,327,염소 자외선 오존 기타,낙동강,반성천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,8.2,35927,0,1.973,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,정자,금곡면 정자리 12 ,30,0,0,30,21.5,0,0,21.5,21.5,0,0,21.5,80.1,5.9,60.4,11.3,82.5,7,39.084,13.475,3.754,1.667,54764,387,92.6,1.6,FNR,,0,0,0,0,2010-03-20,2010-03-20,354,염소 자외선 오존 기타,낙동강,정자천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,5,21791,0,1.326,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,봉전,정촌면 관봉리 1382-2 ,25,0,0,25,20.1,0,0,20.1,20.1,0,0,20.1,132.6,7.9,87.4,6.7,122.5,3.7,40.119,8.16,4.268,0.865,255500,80,94,2.5,BNR,,0,0,0,0,2009-10-08,2009-10-08,254,염소 자외선 오존 기타,낙동강,중선포천,남해동부,50톤 미만,낙동강남해,Ⅳ,0,3.7,16172,0,1.052,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,진주시,안뜰마을,경상남도 진주시 내동면 내평리 692 ,10,0,0,10,7.7,0,0,7.7,7.7,0,0,7.7,62.4,2.1,39.2,6.3,62.5,4.4,24.581,6.521,2.522,0.614,34595,50,96.6,0.5,SNR,,0,0,0,0,2010-10-01,2010-10-01,0,염소 자외선 오존 기타,낙동강,남강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0.1,605,0,0.103,민간(대행),환경시설관리주식회사,42,2020-07-01,2022-06-30,진성,0,0
경상남도,통영시,통영,경상남도 통영시 인평동 478-1 ,54000,0,0,54000,36083.8,0,0,36083.8,33692.8,0,0,33692.8,187.1,3.2,92.8,6.8,185.7,3,48.39,10.978,4.894,1.124,188156,80,98.3,6636.5,"DeNiPho,STEP혐기호기변법",,0,0,153.6,0,1994-06-15,1994-12-10,65485,자외선 ,낙동강,,남해동부,500톤 이상(Ⅳ지역),낙동강남해,Ⅳ,0,1934.6,8447819,0,0.315,자체,해당없음,0,,,,0,0
경상남도,통영시,산양,경상남도 통영시 산양읍 삼덕리 563 ,500,0,0,500,364.8,0,0,364.8,364.8,0,0,364.8,148.1,5,101.8,9,123.1,5,45.306,8.704,5.409,0.931,73604,18,96.6,52.2,BSTS-II,,0,0,0,0,2010-11-12,2010-12-22,9290,자외선 ,낙동강,산양천,남해동부,500톤 이상(Ⅳ지역),낙동강남해,Ⅳ,0,64.8,282937,0,0.974,민간(대행),테크로스환경서비스,358,2019-08-01,2019-12-31,,10,0
경상남도,통영시,욕지,경상남도 통영시 욕지면 동항리 425-1 ,500,0,0,500,328.7,0,0,328.7,328.7,0,0,328.7,184.6,4.9,147.8,9.3,127.7,5.2,47.039,8.855,5.428,0.928,45891,21,97.3,59,BSTS-II,,0,0,0,0,2011-09-30,2012-01-10,9378,자외선 ,낙동강,낙동강,남해동부,500톤 이상(Ⅳ지역),낙동강남해,Ⅳ,0,58.4,255172,0,0.974,민간(대행),"테크로스환경서비스,태영",877,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,법송,경상남도 통영시 도산면 법송리 1372 ,490,0,0,490,38,0,0,38,38,0,0,38,146.1,5,126.6,15.2,132.7,6.3,43.701,10.038,4.569,1.121,54538,76,96.6,5.4,MA2O,,0,0,0,0,2019-05-23,2019-05-23,2994,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),,0,,,,0,0
경상남도,통영시,견유,통영시 용남면 장평리411-4번지 ,300,0,0,300,178.7,0,0,178.7,178.7,0,0,178.7,145.5,5.3,100,9.9,123.8,5.3,44.024,9.036,5.255,0.955,45731,24,96.4,25.1,A2EBC,,0,0,0,0,2008-05-19,2008-05-19,1580,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,노산,통영시 광도면 노산리 946번지 ,200,0,0,200,77.8,0,0,77.8,77.8,0,0,77.8,143.7,5.5,102.6,10.7,125.2,5.5,43.276,9.313,5.26,0.991,45077,25,96.2,10.8,A2EBC,,0,0,0,0,2009-05-12,2009-05-12,1763,염소 자외선 오존 기타,낙동강,동해천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,신봉,경남 통영시 산양읍 신전리 240-6 ,170,0,0,170,152.2,0,0,152.2,152.2,0,0,152.2,145.6,4.9,103.9,9.6,131.8,4.8,44.882,8.687,5.374,0.952,46830,22,96.6,21.4,FNR,,0,0,0,0,2018-12-28,2019-01-23,6616,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,영운,통영시 산양읍 영운리 256 ,170,0,0,170,159.4,0,0,159.4,159.4,0,0,159.4,139.7,5.3,99.6,10.9,124.1,5.9,43.347,9.428,5.199,1.009,42981,34,96.2,21.4,HBR-II,,0,0,0,0,2010-11-30,2010-11-30,2098,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,비진,통영시 한산면 비진리401-1번지 외1 ,150,0,0,150,54.9,0,0,54.9,54.9,0,0,54.9,132.3,5.5,91.9,10.6,110.5,5.4,41.744,9.223,5.15,0.994,36444,34,95.8,7,SMMIAR,,0,0,0,0,2005-03-24,2005-03-24,511,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,원산,경남 통영시 도산면 도선리 517-16,150,0,0,150,172.4,0,0,172.4,172.4,0,0,172.4,145.5,5.5,103.3,10.9,123.5,5.4,42.935,9.327,5.347,1.028,43558,29,96.2,24.1,HBR-II,,0,0,0,0,2012-02-06,2012-08-15,2782,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,중화,경상남도 통영시 산양읍 연화리 1047-3번지 중화 공공하수처리시설,125,0,0,125,116.5,0,0,116.5,116.5,0,0,116.5,140.6,5,99.3,10.6,121,5,43.04,9.114,5.228,0.952,43642,25,96.4,15.8,FNR,,0,0,0,0,2017-12-14,2017-12-14,3474,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,진촌,통영시 사량면 금평리134 번지 ,120,0,0,120,170.9,0,0,170.9,170.9,0,0,170.9,133.4,5.3,92,10.6,107.3,5.5,42.599,9.104,4.945,0.982,36115,26,96,21.9,HBR-II,,0,0,0,0,2005-06-06,2005-06-06,986,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,수월,경남 통영시 도산면 수월리 796-1 ,95,0,0,95,44.3,0,0,44.3,44.3,0,0,44.3,140.5,5.2,97.5,10.6,118,5.3,44.412,9.207,5.26,0.977,47500,25,96.3,6,FNR,,0,0,0,0,2015-12-07,2016-01-20,2782,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,우동,경남 통영시 광도면 우동리 537-1 ,95,0,0,95,60.3,0,0,60.3,78,0,0,78,119.6,4.7,111.6,10.7,127.6,4.1,40.741,10.869,4.988,1.11,38846,89,96.1,6.9,FNR,,0,0,0,0,2019-12-19,2018-10-19,4065,염소 자외선 오존 기타,낙동강,광도천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),테크로스환경서비스,0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,야소,경상남도 통영시 한산면 하소리 360-2 ,80,0,0,80,115.4,0,0,115.4,115.4,0,0,115.4,139.7,5,101.7,9.9,123.5,4.9,44.45,8.665,5.272,0.948,46115,19,96.4,15.5,FNR,,0,0,0,0,2017-05-02,2017-05-02,2028,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,읍덕,경상남도 통영시 사량면 읍덕리 356번지 ,80,0,0,80,82.1,0,0,82.1,82.1,0,0,82.1,142.1,5.1,102,10.1,118.4,5.1,42.727,8.435,5.157,0.924,44135,22,96.4,11.2,JASSFR,,0,0,0,0,2017-12-21,2017-12-21,4614,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,연기,경남 통영시 용남면 장평리 1095 ,70,0,0,70,67.6,0,0,67.6,50.6,0,0,50.6,122.7,4.8,108.7,10.8,129.1,4.2,42.502,11.135,5.169,1.152,33245,91,96.1,8,FNR,,0,0,0,0,2019-12-29,2020-05-20,2742,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),테크로스환경서비스,0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,용호,통영시 광도면 용호리 148 ,70,0,0,70,39.4,0,0,39.4,39.4,0,0,39.4,128.1,5,91.8,10.4,105.4,5.2,41.351,9.093,5.03,0.977,38615,23,96.1,4.9,FNR,,0,0,0,0,2010-07-13,2010-07-13,956,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,돈지,통영시 사량면 돈지리626-2 번지 ,60,0,0,60,32.4,0,32.4,0,32.4,0,32.4,0,136.3,5.4,94.9,11.1,118.5,5.5,42.499,9.214,5.146,1.014,41577,29,96,4.2,KDHST,,0,0,0,0,2005-02-03,2005-02-03,441,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,풍화,경상남도 통영시  산양읍 풍화리 1583-1 ,60,0,0,60,56.2,0,0,56.2,56.2,0,0,56.2,138.1,5.3,101.6,10.9,116.6,5.2,42.86,9.131,5.186,0.987,41170,25,96.2,7.5,FNR,,0,0,0,0,2017-04-10,2017-04-10,2028,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,지도,경상남도 통영시 용남면 지도리 77 ,55,0,0,55,35.2,0,0,35.2,35.2,0,0,35.2,125.4,4.3,98.6,8.3,141.3,4.8,37.89,10.534,5.199,1.213,55923,74,96.6,4.3,JASSFR,,0,0,0,0,2019-06-07,2019-06-07,3500,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),,0,,,,0,0
경상남도,통영시,곤리,경상남도 통영시 산양읍 곤리리 248-2번지 곤리 공공하수처리시설,50,0,0,50,27.2,0,0,27.2,27.2,0,0,27.2,143.6,5.4,98.7,10.4,124.2,5.3,43.167,8.919,5.21,0.966,45264,27,96.2,3.8,JASSFR,,0,0,0,0,2015-12-16,2017-12-16,2226,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,양지,경상남도 통영시 사량면 양지리 187번지 ,50,0,0,50,36.4,0,0,36.4,36.4,0,0,36.4,147.2,5,98,9.4,116.1,4.9,43.19,8.668,5.126,0.916,48288,21,96.6,5.2,JSBR,,0,0,0,0,2017-04-29,2017-04-29,2301,염소 자외선 오존 기타,낙동강,낙동강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,학림,통영시 산양읍 저림리22-4 번지 ,45,0,0,45,16.2,0,0,16.2,16.2,0,0,16.2,138.7,5.2,91.8,10.1,101,5.4,41.187,8.633,4.855,0.988,40067,21,96.3,2.2,A2EBC,,0,0,0,0,2004-09-21,2004-09-21,551,염소 자외선 오존 기타,낙동강,낙동강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,서촌,통영시 도산면 저산리893-2 번지 ,36,0,0,36,13.8,0,0,13.8,13.8,0,0,13.8,136.8,5.2,87.3,10.1,100.2,5.4,42.294,9.286,7.029,1.007,32527,24,96.2,1.8,KSST 합병정화조,,0,0,0,0,1998-01-24,1998-01-24,477,염소 자외선 오존 기타,낙동강,낙동강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,동촌,통영시 도산면 저산리165-2번지 외5 ,30,0,0,30,12.5,0,0,12.5,12.5,0,0,12.5,140.9,5.3,90.9,10.6,105.1,5.3,41.917,9.245,5.048,0.985,32000,22,96.2,1.7,A2EBC,,0,0,0,0,2004-10-01,2004-10-01,405,염소 자외선 오존 기타,낙동강,낙동강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,통영시,연대,통영시 산양읍 연곡리92-13 번지 ,25,0,0,25,18,0,0,18,18,0,0,18,137.4,5.4,96.4,11.2,115.8,5.5,43.663,9.598,5.159,0.998,46333,27,96.1,2.4,A2EBC,,0,0,0,0,2006-05-02,2006-05-02,351,염소 자외선 오존 기타,낙동강,낙동강,남해동부,50톤 미만,낙동강남해,Ⅳ,0,0,0,0,0,민간(대행),"테크로스환경서비스,태영",0,2019-08-01,2023-12-31,산양,0,0
경상남도,사천시,삼천포,경상남도 사천시 사등동 114-1 (사천시환경사업소) ,43000,0,0,43000,30253.2,0,0,30253.2,30488.4,0,0,30488.4,163.4,2.8,62.6,7.1,106.4,5.1,38.115,13.771,3.771,0.566,213634,373,98.3,4859.3,"표준활성슬러지법,DNR,A2O","슬러지탈질조를 이용한 저농도 하수 영양소 제거공법(DNR 공법),A2O 공법",29.7,0,212.6,277.4,2000-02-29,2000-03-01,94285,자외선 ,낙동강,봉현천,남해동부,500톤 이상(Ⅳ지역),가화천,Ⅰb,20.1,1407.7,4912497,282.7,0.202,공기업,사천시시설관리공단,1586,2020-01-01,2024-12-31,,23,0
경상남도,사천시,사천,경상남도 사천시 사남면 방지리 200 ,18000,0,0,18000,19212.2,0,0,19212.2,18454.7,0,0,18454.7,249.4,3.4,98.8,9,203.5,4.9,51.719,9.593,5.99,0.398,645533,73,98.6,4724.4,DNR,DNR,53.8,0,0.6,0,2003-06-30,2003-08-14,45915,자외선 ,낙동강,낙동강,서부경남,500톤 이상(Ⅳ지역),남강댐,Ⅰb,0,1125,4912497,0,0.334,공기업,사천시시설관리공단,2486,2020-01-01,2024-12-31,,28,0
경상남도,사천시,용현,경상남도 사천시 용현면 송지리 931-1 ,3000,0,0,3000,1958.9,0,0,1958.9,1694.4,0,0,1694.4,167.2,1.3,70.7,6,141.3,1.3,40.703,9.98,4.706,0.574,232115,514,99.2,324.9,BSTS-II,BSTS-II,0,0,0,0,2010-10-28,2010-10-29,21981,자외선 ,낙동강,사천만,서부경남,500톤 이상(Ⅳ지역),남강댐,Ⅰb,0,185.1,808295,0,0.599,공기업,사천시시설관리공단,104,2020-01-01,2024-12-31,,1,0
경상남도,사천시,곤양,경상남도 사천시 곤양면 대진리 856 ,1700,0,0,1700,1033.5,0,0,1033.5,1005.2,0,0,1005.2,132.1,1.5,52.4,5.6,86.2,1,32.007,8.564,3.761,0.372,198915,581,98.9,135,DeNiPho,DeNiPho(간헐포기접촉산화),0,0,0,0,2006-12-19,2006-12-20,19006,자외선 ,낙동강,곤양천,서부경남,500톤 이상(Ⅳ지역),남강댐,Ⅰb,0,110.5,482570,0,0.603,공기업,사천시시설관리공단,84,2020-01-01,2024-12-31,,1,0
경상남도,사천시,서포,경상남도 사천시 서포면 구평리 150 ,700,0,0,700,473.5,0,0,473.5,457.4,0,0,457.4,142.4,1.6,59.4,5.5,117.3,1.3,31.556,9.571,3.747,0.32,837549,628,98.9,66.7,DeNiPho,DeNiPho(간헐포기접촉산화),0,0,0,0,2006-10-03,2006-10-04,11688,자외선 ,낙동강,대동천,서부경남,500톤 이상(Ⅳ지역),남강댐,Ⅰb,0,93.9,409835,0,1.125,공기업,사천시시설관리공단,67,2020-01-01,2024-12-31,,1,0
경상남도,사천시,곤명,곤명면 정곡리 883-2,450,0,0,450,261.7,0,0,261.7,261.7,0,0,261.7,200.4,2.8,78.4,7.1,140,1.6,42.376,9.011,5.537,0.886,1060196,323,98.6,51.7,선회와류식 SBR,,0,0,0,0,2011-11-20,2011-11-20,10106,염소 자외선 오존 기타,낙동강,덕천강,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,12.9,56471,0,0.271,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,백운,백천동 202 ,245,0,0,245,38.8,0,0,38.8,38.8,0,0,38.8,100.1,5.6,40.8,8,49.5,4.1,19.093,8.951,2.704,0.926,177217,243,94.4,3.7,JASSFR,,0,0,0,0,2009-06-15,2009-06-15,1567,염소 자외선 오존 기타,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,5.9,25692,0,0.831,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,늑도,늑도동 28-7 ,230,0,0,230,63.3,0,0,63.3,63.3,0,0,63.3,132,2.3,55,6.5,109.8,2.7,43.998,13.368,4.751,1.318,118100,28,98.3,8.2,KSMBR,,0,0,0,0,2008-12-15,2008-12-15,1540,염소 자외선 오존 기타,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,16.6,72534,0,1.439,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,신수도,신수동 526 ,100,0,0,100,91,0,0,91,91,0,0,91,105.5,1.3,46.3,5.7,77,2.9,32.163,10.755,4.217,1.114,131351,111,98.8,9.5,SNR,,0,0,0,0,2007-11-05,2007-11-05,1564,염소 자외선 오존 기타,낙동강,사천만,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,0.9,4040,0,0.056,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,원전마을,사천시 곤명면 봉계리 752-129 ,70,0,0,70,53.9,0,0,53.9,53.9,0,0,53.9,280,2.5,83,5.9,148.2,0.7,41.016,13.413,5.548,1.179,910769,22,99.1,15,SNR,,0,0,0,0,2020-08-31,2020-10-01,0,염소 자외선 오존 기타,낙동강,곤양천,서부경남,500톤 미만 50톤 이상,남강댐,Ⅰb,0,0.2,934,0,0.087,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,홀곡,사천시 이홀동 191 ,70,0,0,70,65.4,0,0,65.4,65.4,0,0,65.4,157.4,7.4,62.3,11.5,129.6,6.8,37.033,14.084,4.769,1.309,276000,1088,95.3,9.8,FNR,,0,0,0,0,2015-12-06,2016-07-28,2160,염소 자외선 오존 기타,낙동강,봉현천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,16.8,73433,0,1.41,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
경상남도,사천시,구포,서포면 자혜리 434-2 ,55,0,0,55,39,0,0,39,39,0,0,39,87.1,1.3,42.2,7.9,64.5,0.9,34.092,13.486,4.156,1.253,14755,4,98.5,3.3,KSMBR,,0,0,0,0,2011-01-01,2011-01-01,1190,염소 자외선 오존 기타,낙동강,구랑천,남해동부,500톤 미만 50톤 이상,낙동강남해,Ⅳ,0,12.8,55724,0,1.8,공기업,사천시시설관리공단,16,2020-01-01,2024-12-31,,0,0
