시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
80,0,80,52.3,0.0,52.3,52.3,0.0,52.3,68.4,10.3,106.7,6.6,33.081,13.401,4.022,1.358,186981,91,4.8,0.0,0.0,0.0,0.0,1169.0,0,1,1,0.0,12.1,52939.0,0.0,1.27,17.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6164,6164,1,1,1,1,94.6
300,0,300,251.0,0.0,251.0,246.5,0.0,246.5,102.1,11.5,170.9,4.7,39.538,11.985,5.113,0.77,131686,816,39.1,0.0,0.0,0.0,0.0,8438.0,0,1,1,0.0,14.1,61356.0,0.0,0.312,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,1665,1655,1,1,1,1,96.4
180,0,180,106.6,0.0,106.6,106.6,0.0,106.6,77.5,8.2,131.8,2.9,30.991,9.991,3.482,1.091,86925,52,12.3,0.0,0.0,0.0,0.0,2356.0,0,1,1,0.0,9.4,41146.0,0.0,0.484,0.0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,5239,7435,1,1,1,1,96.6
39,0,39,27.5,0.0,27.5,27.5,0.0,27.5,117.3,5.2,216.8,0.4,43.823,20.647,5.796,0.4629999999999999,149167,17,4.5,0.0,0.0,0.0,0.0,85.0,1,0,0,0.0,10.2,44601.0,0.0,2.037,31.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,7629,7629,1,1,1,0,99.8
50,0,50,39.7,39.7,0.0,39.7,39.7,0.0,71.2,15.0,84.9,7.4,43.996,12.088,3.827,0.987,49442,428,3.3,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,3.9,17011.0,0.0,0.5379999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2921,2921,1,1,1,1,91.5
12,0,12,12.0,12.0,0.0,12.0,12.0,0.0,70.3,10.0,114.6,7.8,29.927,15.681,2.803,1.499,16004,668,1.3,0.0,0.0,0.0,0.0,122.0,1,0,0,0.0,0.6,2736.0,0.0,0.286,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5753,5753,1,1,1,1,94.0
70,0,70,48.0,0.0,48.0,48.0,0.0,48.0,79.9,12.8,77.5,2.9,24.162,10.549,4.567,1.2919999999999998,38310,147,7.2,0.0,0.0,0.0,0.0,219.0,1,0,1,0.0,6.7,29040.0,0.0,0.759,6.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2570,2570,1,1,1,1,97.9
35,0,35,8.1,0.0,8.1,8.1,0.0,8.1,88.5,7.0,190.5,2.1,41.4,6.757000000000001,4.357,0.518,114788,10,1.4,0.0,0.0,0.0,0.0,110.0,0,0,1,0.0,4.2,18140.0,0.0,2.814,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,5235,5235,1,1,1,1,98.1
60,0,60,53.0,0.0,53.0,40.0,0.0,40.0,142.7,10.2,195.2,5.4,42.084,16.154,4.949,1.3330000000000002,172000,68,14.7,0.0,0.0,0.0,0.0,5716.0,1,0,0,0.0,0.8,3392.0,0.0,1.257,59.4,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,42,28,1,1,1,1,98.0
170,0,170,125.9,0.0,125.9,125.9,0.0,125.9,127.1,8.3,220.1,3.0,49.575,8.382,5.172000000000001,0.405,224038,14,26.3,0.0,0.0,0.0,0.0,3342.0,0,1,0,0.0,11.0,48222.0,0.0,0.481,29.7,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,4263,4263,0,1,1,1,98.5
500,0,500,328.7,0.0,328.7,328.7,0.0,328.7,147.8,9.3,127.7,5.2,47.039,8.855,5.428,0.928,45891,21,59.0,0.0,0.0,0.0,0.0,9378.0,0,1,0,0.0,58.4,255172.0,0.0,0.974,877.0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3380,3278,0,1,0,0,97.3
80,0,80,88.0,0.0,88.0,88.0,0.0,88.0,40.0,6.7,61.8,4.0,20.516,7.209,2.589,1.319,62360,261,5.4,0.0,0.0,0.0,0.0,3368.0,0,1,0,0.0,6.1,26447.0,0.0,0.377,15.5,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,2938,2938,1,1,1,1,96.1
100,0,100,89.6,0.0,89.6,79.2,0.0,79.2,72.4,9.7,188.5,4.2,37.766,12.946,4.981,0.818,140346,705,13.6,0.0,0.0,0.0,0.0,3638.0,0,1,1,0.0,11.0,47968.0,0.0,0.76,0.0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,4784,4770,1,1,1,1,96.5
50,0,50,25.8,0.0,25.8,25.8,0.0,25.8,79.8,7.8,154.0,4.6,34.576,13.469,4.243,1.231,92755,41,3.5,0.0,0.0,0.0,0.0,3067.0,1,0,1,0.0,6.6,28861.0,0.0,1.41,12.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1661,1609,1,1,1,1,97.7
1000,0,1000,806.2,0.0,806.2,765.9,0.0,765.9,93.1,5.6,159.8,2.3,43.544,5.489,4.381,0.039,179264,6,217.4,0.0,0.0,0.0,0.0,9059.0,1,0,1,0.0,162.8,710967.0,0.0,1.165,0.0,2,0,0,1,0,1,0,1,0,0,1,1,0,0,1,4608,5127,1,1,0,1,99.7
190,0,190,195.0,0.0,195.0,195.0,0.0,195.0,104.0,10.7,154.2,3.0,38.371,8.435,4.9030000000000005,1.293,83923,164,48.7,0.0,0.0,0.0,0.0,4886.0,0,1,1,0.0,21.6,94422.0,0.0,0.608,73.9,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,3384,3216,1,1,1,1,98.0
1300,0,1300,982.4,0.0,982.4,943.9,0.0,943.9,107.5,7.3,198.9,0.7,45.021,7.478,4.84,0.052,196344,8,191.8,0.0,0.0,0.0,0.0,42400.0,0,1,0,25.2,111.3,363113.0,28.1,0.483,528.4,6,0,1,0,0,0,0,1,1,0,1,1,0,1,0,4810,4809,0,1,0,0,99.6
55,0,55,46.9,0.0,46.9,46.9,0.0,46.9,114.7,8.6,238.6,5.3,44.912,11.249,4.4430000000000005,0.8290000000000001,80846,26,10.4,0.0,0.0,0.0,0.0,297.0,0,1,1,0.0,4.8,21001.0,0.0,0.562,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,4779,4779,1,1,1,1,98.5
400,0,400,308.6,0.0,308.6,308.6,0.0,308.6,72.9,4.9,145.0,2.4,33.963,7.446000000000001,3.594,0.241,35942,0,29.0,0.0,0.0,0.0,0.0,18738.0,0,1,1,0.0,31.1,135595.0,0.0,0.552,0.0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,4809,4809,1,1,1,1,98.8
10,0,10,4.9,4.9,0.0,4.9,4.9,0.0,24.7,7.3,30.8,1.8,32.558,19.642,3.819,2.142,4552,8,0.2,0.0,0.0,0.0,0.0,0.0,1,0,1,0.0,1.8,8000.0,0.0,2.041,9.1,1,0,0,1,1,1,1,1,0,1,0,1,0,1,0,4382,4382,1,1,1,1,95.2
55,0,55,38.7,0.0,38.7,38.7,0.0,38.7,96.0,12.7,86.4,3.9,23.677,10.688,3.793,1.33,37350,158,5.2,0.0,0.0,0.0,0.0,1400.0,1,0,1,0.0,4.6,19987.0,0.0,0.649,6.8,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,4173,4173,1,1,1,1,96.9
46,0,46,32.1,0.0,32.1,32.1,0.0,32.1,72.0,12.1,62.9,4.1,29.913,8.665,5.989,1.234,14967,138,4.1,0.0,0.0,0.0,0.0,370.0,1,0,1,0.0,9.4,41104.0,0.0,1.605,6.5,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5599,5599,1,1,1,1,96.6
80,0,80,56.5,0.0,56.5,56.5,0.0,56.5,79.1,6.7,160.1,1.4,39.335,9.212,3.81,0.711,156094,30,8.8,0.0,0.0,0.0,0.0,2776.0,1,0,1,8.8,28.7,114556.0,2.5,2.544,18.4,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,3231,3231,1,1,1,1,99.4
260,0,260,153.0,0.0,153.0,153.0,0.0,153.0,109.0,8.3,546.0,4.1,37.728,10.826,5.596,1.352,172408,268,35.5,0.0,0.0,0.0,0.0,8104.0,1,0,0,0.0,22.4,97623.0,0.0,0.8009999999999999,10.2,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,2456,2375,1,1,1,1,98.3
70,0,70,57.0,0.0,57.0,57.0,0.0,57.0,72.8,8.2,108.0,4.3,31.882,6.276,4.431,0.736,79449,148,5.3,0.0,0.0,0.0,0.0,330.0,1,0,1,0.0,9.3,40720.0,0.0,0.8959999999999999,0.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,6435,6435,1,1,1,1,97.4
45,0,45,23.8,0.0,23.8,23.8,0.0,23.8,76.8,9.8,90.1,4.5,37.105,11.848,4.707,0.905,107417,79,1.5,0.0,0.0,0.0,0.0,1930.0,0,1,1,0.0,8.4,36516.0,0.0,1.922,0.0,0,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1708,1490,1,1,1,1,95.2
120,0,120,69.7,0.0,69.7,69.7,0.0,69.7,106.1,12.6,151.5,2.5,43.659,8.479,5.447,0.922,589808,238,15.3,0.0,0.0,0.0,0.0,2929.0,0,0,1,0.0,6.6,28869.0,0.0,0.52,274.0,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2192,2191,1,1,1,1,97.9
9000,0,9000,6773.8,0.0,6773.8,6780.4,0.0,6780.4,158.4,7.9,200.7,1.0,40.842,5.289,4.137,0.06,90899,14,1474.7,0.0,0.0,0.0,111.7,53108.0,0,1,1,0.0,987.9,4313880.0,0.0,0.799,1978.0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,1282,1248,0,1,0,1,99.5
60,0,60,60.1,0.0,60.1,60.1,0.0,60.1,77.7,7.9,148.2,3.8,37.485,12.106,4.112,1.109,85962,48,8.1,0.0,0.0,0.0,0.0,2463.0,0,1,1,0.0,13.7,59879.0,0.0,1.25,14.0,6,0,0,1,1,0,0,1,0,1,0,0,1,0,0,3150,3150,1,1,1,1,97.5
120,0,120,104.7,0.0,104.7,104.7,0.0,104.7,49.2,9.3,75.5,4.5,25.524,11.765999999999998,3.984,0.949,40500,43,9.7,0.0,0.0,0.0,0.0,2880.0,0,1,1,0.0,13.0,56687.0,0.0,0.68,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,831,751,1,1,1,1,95.8
40,0,40,36.8,36.8,0.0,36.8,36.8,0.0,114.7,14.3,180.6,6.4,50.648,16.703,5.408,2.149,167250,37,4.3,0.0,0.0,0.0,0.0,284.0,0,1,1,0.0,3.2,14153.0,0.0,0.482,0.0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1,6484,6484,1,1,1,1,95.5
45,0,45,45.0,0.0,45.0,45.0,0.0,45.0,91.4,14.3,142.2,3.1,41.482,12.977,4.378,1.595,207750,1298,5.5,0.0,0.0,0.0,0.0,803.0,1,0,0,0.0,6.1,26651.0,0.0,0.743,37.5,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5358,5358,1,1,1,1,96.9
45,0,45,37.6,0.0,37.6,35.7,0.0,35.7,82.0,4.8,83.4,3.4,51.133,8.982000000000001,5.542000000000001,0.696,23000,10,3.1,0.0,0.0,0.0,0.0,391.0,0,1,1,0.0,6.1,26570.0,0.0,0.936,210.0,2,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4627,4448,1,1,1,1,96.9
210,0,210,135.0,0.0,135.0,135.0,0.0,135.0,89.0,9.4,164.7,6.5,35.299,12.273,4.954,1.3230000000000002,45260,62,12.4,0.0,0.0,0.0,0.0,1750.0,0,0,1,0.0,27.2,118640.0,0.0,1.103,0.0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,4779,4779,1,1,1,1,96.3
750,0,750,554.5,0.0,554.5,436.3,0.0,436.3,128.2,6.2,251.7,1.7,45.923,4.893,4.771,0.036,166396,37,137.5,0.0,0.0,0.0,0.0,13246.0,1,0,1,0.0,81.8,357323.0,0.0,1.028,315.3,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,2941,2858,0,1,0,0,99.3
80,0,80,35.3,0.0,35.3,35.3,0.0,35.3,89.5,6.6,173.9,6.2,26.969,10.422,3.533,0.408,69798,190,4.3,0.0,0.0,0.0,0.0,360.0,1,0,1,0.0,7.1,31004.0,0.0,1.102,41.0,4,0,0,1,0,0,1,1,1,1,0,0,0,0,1,6441,6441,1,1,1,1,96.8
55,0,55,29.8,0.0,29.8,29.8,0.0,29.8,55.6,9.5,91.6,6.5,42.409,11.914,4.029,1.273,104635,482,4.1,0.0,0.0,0.0,0.0,630.0,0,1,1,0.0,8.3,36203.0,0.0,1.527,0.0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,4748,4748,1,1,1,1,95.7
3000,0,3000,2861.7,0.0,2861.7,2759.8,0.0,2759.8,53.0,3.5,116.4,1.7,26.74,4.303,2.789,0.077,55530,4,332.0,0.0,0.0,0.0,0.0,14671.0,0,0,1,0.0,205.5,897458.0,0.0,0.408,812.0,5,0,0,1,0,0,1,1,0,0,0,1,0,0,1,4233,4232,0,0,1,0,99.0
3650,0,3650,3531.1,0.0,3531.1,3486.9,0.0,3486.9,102.6,7.5,159.2,2.8,39.709,6.004,3.868,0.05,351801,32,660.0,0.0,0.0,0.0,0.0,47797.0,1,0,0,0.0,379.6,1657705.0,0.0,0.597,1477.0,9,0,0,1,0,0,1,1,1,1,1,0,0,0,1,10288,10272,0,1,0,0,98.9
60,0,60,32.4,32.4,0.0,32.4,32.4,0.0,94.9,11.1,118.5,5.5,42.499,9.214,5.146,1.014,41577,29,4.2,0.0,0.0,0.0,0.0,441.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,5810,5810,1,1,1,1,96.0
140,0,140,64.8,0.0,64.8,60.9,0.0,60.9,95.6,7.5,158.0,1.6,41.868,5.006,4.722,0.241,28773,0,9.6,0.0,0.0,0.0,0.0,5198.0,0,1,1,0.0,27.1,118527.0,0.0,2.445,179.5,0,0,0,1,1,1,1,1,0,1,0,0,0,1,0,2505,2505,1,1,1,1,98.7
240,0,240,140.4,0.0,140.4,140.4,0.0,140.4,106.4,12.0,185.0,7.8,45.58,12.479,5.433,1.328,236226,327,23.1,0.0,0.0,0.0,0.0,5925.0,0,1,1,0.0,17.3,75615.0,0.0,0.6759999999999999,17.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,490,490,1,1,1,1,95.9
1700,0,1700,837.1,0.0,837.1,791.4,0.0,791.4,64.6,5.2,95.6,1.2,35.092,4.126,3.638,0.185,42896,9,113.6,0.0,0.0,0.0,0.0,10881.4,0,1,1,0.0,73.0,318618.0,0.0,0.505,35.0,5,0,0,1,1,0,0,1,0,0,1,0,1,0,0,2484,2484,0,1,0,0,98.5
110,0,110,96.2,0.0,96.2,96.2,0.0,96.2,132.1,7.3,149.8,2.1,47.355,7.954,5.053999999999999,0.665,174528,156,12.7,0.0,0.0,0.0,0.0,3813.0,0,1,1,0.0,4.5,19668.0,0.0,0.257,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,4006,4006,1,1,1,1,98.2
600,0,600,357.6,0.0,357.6,292.2,0.0,292.2,44.2,3.1,83.0,1.0,24.294,10.693,2.311,0.033,69213,1,25.2,0.0,0.0,0.0,0.0,30723.0,1,0,1,0.0,65.0,283847.0,0.0,1.219,140.3,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,3304,3256,1,0,1,1,98.2
30,0,30,30.0,0.0,30.0,30.0,0.0,30.0,43.3,8.2,42.7,5.0,31.378,15.783,3.072,0.938,18013,27,2.0,0.0,0.0,0.0,0.0,147.0,1,0,1,0.0,5.1,22303.0,0.0,0.933,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5823,5823,1,1,1,1,95.7
35,0,35,28.3,0.0,28.3,28.3,0.0,28.3,104.3,8.5,97.5,3.8,22.807,15.155,2.594,1.511,300000,519,3.6,0.0,0.0,0.0,0.0,3149.0,0,0,1,0.0,4.5,19515.0,0.0,0.865,2.5,3,0,0,1,1,1,0,1,0,1,0,1,0,1,1,1943,1994,1,1,1,1,96.8
40,0,40,12.5,0.0,12.5,12.5,0.0,12.5,80.1,7.9,143.2,0.3,36.728,22.895,4.398,3.0210000000000004,26106,9,2.4,0.0,0.0,0.0,0.0,450.0,0,1,1,0.0,11.1,48385.0,0.0,4.875,22.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4558,4558,1,1,1,1,99.5
700,0,700,534.0,0.0,534.0,537.8,0.0,537.8,133.5,11.9,184.1,3.2,50.3,7.566,4.861000000000001,0.41,30029,108,94.7,0.0,0.0,0.0,0.0,0.0,0,0,1,0.0,71.4,311629.0,0.0,0.727,710.0,5,0,0,0,1,0,0,1,0,0,1,0,0,0,1,419,398,1,1,1,1,98.1
30,0,30,19.6,0.0,19.6,19.6,0.0,19.6,84.5,12.1,123.0,5.1,39.488,10.825,4.15,1.536,23354,41,2.2,0.0,0.0,0.0,0.0,783.0,1,0,1,0.0,5.2,22872.0,0.0,1.462,16.9,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3130,2894,1,1,1,1,95.2
48,0,48,26.3,0.0,26.3,26.3,0.0,26.3,38.9,6.8,37.8,2.8,38.273,20.972,4.2410000000000005,2.5780000000000003,24350,133,1.3,0.0,0.0,0.0,0.0,911.0,0,1,0,0.0,8.5,36914.0,0.0,1.763,17.0,0,0,1,0,0,0,0,1,1,1,0,1,0,1,0,5491,5491,1,1,1,1,95.7
70,0,70,65.9,0.0,65.9,65.9,0.0,65.9,57.1,10.7,111.7,4.0,24.939,8.314,3.2910000000000004,0.957,98615,134,5.4,0.0,0.0,0.0,0.0,0.0,0,1,1,0.0,10.5,46027.0,0.0,0.8759999999999999,179.9,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,398,244,1,1,1,1,95.8
40,0,40,28.8,0.0,28.8,28.8,0.0,28.8,45.4,9.7,74.4,5.0,30.592,9.7,2.472,0.861,52883,54,1.5,0.0,0.0,0.0,0.0,243.0,1,0,1,0.0,6.5,28311.0,0.0,1.234,0.0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,4040,4040,1,1,1,1,92.3
13000,0,13000,8518.2,0.0,8518.2,7932.4,0.0,7932.4,161.1,9.7,316.5,2.0,58.518,7.737999999999999,7.195,0.1689999999999999,191952,189,2449.6,0.0,0.0,0.0,0.0,39071.0,1,0,0,0.0,813.5,3552438.0,0.0,0.562,1385.0,18,0,0,1,0,0,1,1,0,0,1,0,0,0,1,4171,4170,0,1,0,0,99.3
60,0,60,67.0,67.0,0.0,67.0,67.0,0.0,64.6,13.9,86.7,6.9,41.146,12.012,3.761,1.09,49750,420,4.9,0.0,0.0,0.0,0.0,228.3,1,0,1,0.0,6.8,29487.0,0.0,0.552,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,7924,7924,1,1,1,1,90.8
25,0,25,18.2,0.0,18.2,18.2,0.0,18.2,73.4,11.2,108.1,5.0,35.402,11.572,4.722,1.971,146038,64,1.6,0.0,0.0,0.0,0.0,2712.0,1,0,1,0.0,7.6,33230.0,0.0,2.298,17.8,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1323,1226,1,1,1,1,96.9
45,0,45,28.9,0.0,28.9,28.9,0.0,28.9,68.3,6.6,184.1,1.1,23.255,13.122,3.451,1.393,185833,56,3.3,0.0,0.0,0.0,0.0,616.0,1,0,0,0.0,6.4,28030.0,0.0,1.217,0.0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,5509,5509,1,1,1,1,97.6
65,0,65,57.6,0.0,57.6,57.6,0.0,57.6,98.9,10.6,157.3,3.5,51.059,9.744,4.955,0.875,97058,50,11.7,0.0,0.0,0.0,0.0,2498.0,1,0,0,21.8,10.5,35942.0,2.3,1.365,40.5,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,2556,2137,1,1,1,1,98.7
10000,0,10000,5220.5,0.0,5220.5,5162.8,0.0,5162.8,111.9,6.6,188.8,0.7,59.631,9.023,5.585,0.392,373607,16,1286.1,0.0,0.0,0.0,0.0,34102.0,0,1,0,0.0,620.0,2707610.0,0.0,0.6579999999999999,3379.0,9,0,1,0,0,0,0,1,0,0,1,0,0,1,0,3051,3043,0,1,0,0,99.3
45,45,0,44.1,44.1,0.0,44.1,44.1,0.0,28.3,8.2,33.4,3.3,23.472,12.503,2.557,1.187,3591,51,1.2,0.0,0.0,0.0,0.0,129.0,1,0,0,0.0,4.9,21396.0,0.0,0.609,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5117,5117,1,1,1,1,91.9
65,0,65,48.6,0.0,48.6,48.6,0.0,48.6,140.6,8.8,162.1,3.3,50.432,8.874,5.0760000000000005,0.8340000000000001,187115,180,6.8,0.0,0.0,0.0,0.0,1960.0,0,1,1,0.0,15.8,68913.0,0.0,1.781,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,3744,3690,1,1,1,1,97.8
45,0,45,28.3,0.0,28.3,28.3,0.0,28.3,67.7,5.7,95.7,4.2,33.049,9.327,3.427,0.905,68854,7,2.6,0.0,0.0,0.0,0.0,307.9,0,1,0,0.0,9.8,42963.0,0.0,1.904,0.0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,5917,5917,1,1,1,1,97.2
146000,0,146000,93743.2,0.0,93743.2,90587.8,0.0,90587.8,129.7,9.7,231.8,4.2,48.943000000000005,11.765,4.825,0.089,43664,30,22201.9,70.7,0.0,293.4,2154.2,235899.0,0,1,1,28.6,7713.3,24051095.0,2205.6,0.3329999999999999,9460.4,69,0,1,0,0,0,0,1,0,0,1,1,0,1,0,8082,8081,0,1,0,0,98.6
35,0,35,28.5,0.0,28.5,28.5,0.0,28.5,117.1,7.3,128.5,4.4,18.629,13.028,2.3080000000000003,1.543,300000,1238,3.5,0.0,0.0,0.0,0.0,1875.0,0,0,1,0.0,5.5,24119.0,0.0,1.063,2.5,3,0,0,1,1,1,0,1,0,1,0,1,0,1,1,4213,4213,1,1,1,1,96.8
65000,65000,0,39076.1,39076.1,0.0,38144.1,38144.1,0.0,132.9,9.3,265.5,0.4,59.636,6.92,6.567,0.217,540820,109,7864.7,0.0,0.0,0.0,0.0,13945.0,0,1,1,2.3,1270.5,5423326.0,28.6,0.178,0.0,82,0,0,0,0,1,0,1,1,0,1,0,0,1,0,8887,8887,0,1,0,0,99.0
65,0,65,53.0,0.0,53.0,51.6,0.0,51.6,75.9,21.1,93.7,8.0,47.29600000000001,13.183,6.375,1.415,76038,283,4.8,0.0,0.0,0.0,0.0,1978.0,0,1,1,0.0,11.5,50014.0,0.0,1.219,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2898,2912,1,1,1,1,92.2
10,0,10,1.6,0.0,1.6,1.6,0.0,1.6,62.6,7.5,111.7,3.4,29.024,12.59,2.784,1.022,28392,0,0.1,0.0,0.0,0.0,0.0,60.0,0,1,1,0.0,5.8,25334.0,0.0,20.101,0.0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,7061,7061,1,1,1,1,98.3
40,0,40,32.1,32.1,0.0,31.8,31.8,0.0,76.4,11.7,98.3,4.4,40.495,9.841,4.058,0.87,70667,181,4.9,0.0,0.0,0.0,0.0,288.0,0,0,1,0.0,1.8,7746.0,0.0,0.588,24.9,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,6880,6880,1,1,1,1,98.1
40,0,40,33.3,0.0,33.3,33.3,0.0,33.3,44.0,4.7,54.2,3.5,21.961,10.057,1.802,0.504,48417,123,2.0,0.0,0.0,0.0,0.0,410.0,1,0,1,0.0,7.4,32495.0,0.0,1.224,9.3,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,3304,3256,1,1,1,1,94.7
22000,0,22000,17749.5,0.0,17749.5,16657.5,0.0,16657.5,132.4,5.6,275.8,1.5,58.492,10.276,5.917000000000001,0.098,63503,104,3733.2,0.0,0.0,0.0,0.0,57380.0,0,1,1,2.6,1462.5,6222011.0,37.7,0.469,2135.0,15,0,0,1,0,0,1,1,0,0,0,1,0,0,1,5125,5358,0,1,0,0,98.7
40,0,40,35.7,35.7,0.0,35.7,35.7,0.0,50.4,15.2,108.8,6.1,25.614,14.123,3.095,1.098,27398,54,3.7,0.0,0.0,0.0,0.0,2080.0,0,1,1,0.0,6.5,28186.0,0.0,0.99,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7135,7135,1,1,1,1,94.6
320,0,320,263.9,0.0,263.9,263.9,0.0,263.9,71.4,8.3,120.4,5.2,29.292,8.786,3.644,0.914,757358,589,37.4,0.0,0.0,0.0,0.0,3422.0,0,1,1,0.0,16.5,72141.0,0.0,0.3429999999999999,22.1,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,4017,4017,1,1,1,1,96.8
400,0,400,344.1,0.0,344.1,339.7,0.0,339.7,53.7,5.3,90.8,4.3,14.959,7.117999999999999,1.569,0.205,328867,44,30.7,0.0,0.0,0.0,0.0,8607.0,1,0,1,0.0,75.5,329653.0,0.0,1.218,112.0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,7682,7640,1,1,1,1,98.5
3,0,3,3.0,3.0,0.0,3.0,3.0,0.0,69.0,7.1,90.8,6.0,28.158,13.68,2.9560000000000004,1.097,16808,558,0.3,0.0,0.0,0.0,0.0,28.0,1,0,0,0.0,0.3,1277.0,0.0,0.534,0.0,0,0,0,1,1,0,0,1,0,1,0,1,1,0,0,5753,5753,1,1,1,1,94.9
65,0,65,40.1,0.0,40.1,39.8,0.0,39.8,74.5,11.0,87.3,4.8,40.011,14.415,4.302,1.355,24777,522,3.9,0.0,0.0,0.0,0.0,307.0,0,1,1,0.0,7.4,32179.0,0.0,1.014,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,7455,7455,1,1,1,1,95.7
40,40,0,40.0,40.0,0.0,40.0,40.0,0.0,65.2,12.1,136.2,7.4,46.299,18.122,4.728,1.807,47667,404,4.9,0.0,0.0,0.0,0.0,194.0,1,0,1,0.0,1.0,4256.0,0.0,0.134,12.0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,6448,6448,1,1,1,1,94.9
40,0,40,16.2,0.0,16.2,16.2,0.0,16.2,45.2,6.0,27.3,0.5,37.96,14.613,4.678,1.421,54917,137,1.0,0.0,0.0,0.0,0.0,639.0,0,1,0,0.0,0.1,531.0,0.0,0.0409999999999999,14.8,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,4056,4056,1,1,1,1,97.7
40,0,40,25.6,0.0,25.6,25.6,0.0,25.6,73.2,9.9,88.4,4.1,36.141,13.636,3.2,0.7,46858,648,2.6,0.0,0.0,0.0,0.0,705.0,1,0,0,0.0,4.4,19379.0,0.0,0.951,0.0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,0,5327,5327,1,1,1,1,96.2
