,시설용량,생물학적,고도,유입하수량,생물학적 유입하수량,고도 유입하수량,방류량,생물학적 방류량,고도 방류량,유입 BOD,방류 BOD,유입 COD,방류 COD,유입 SS,방류 SS,유입 T-N,방류 T-N,유입 T-P,방류 T-P,유입 총대장균군수,방류 총대장균군수,처리부하량,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,연계처리량_기타,사업비(백만원),목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,재생에너지 이용률,총 에너지사용량,총 전력사용량,자체 에너지사용량,하수처리량당 (CO2)배출량,위탁비용,직원총수(명),안전사고건수,시도_0,시도_1,시도_2,시도_3,시도_4,운영주체_0,운영주체_1,지역구분_0,지역구분_1,지역구분_2,수계_0,수계_1,수계_2,준공일_day,가동개시일_day,방류수소독방법_염소,방류수소독방법_자외선,방류수소독방법_오존,방류수소독방법_기타,처리효율
2749,20,0,20,12.2,0.0,12.2,12.2,0.0,12.2,35.8,4.3,64.2,9.8,33.6,4.6,45.386,12.375,5.672000000000001,1.514,11867,14,0.4,0.0,0.0,0.0,0.0,274.0,0,1,1,0.0,2.6,11408.0,0.0,1.178,1.4,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7670,7670,1,1,1,1,88.0
2750,20,0,20,10.9,0.0,10.9,10.9,0.0,10.9,39.7,4.0,48.5,8.1,35.1,3.1,42.877,9.797,4.29,0.77,5417,7,0.4,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,2.1,9369.0,0.0,1.077,1.4,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,9131,9131,1,1,1,1,89.9
2751,15,0,15,7.5,0.0,7.5,7.5,0.0,7.5,27.9,3.4,31.5,5.8,26.3,3.4,23.545,6.496,3.603,0.828,21000,23,0.2,0.0,0.0,0.0,0.0,167.2,0,1,1,0.0,1.3,5585.0,0.0,0.935,1.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,1,1,1,87.8
2752,15,0,15,8.4,0.0,8.4,8.4,0.0,8.4,32.0,3.6,32.1,6.6,26.8,3.2,23.208,10.988,4.051,1.656,16583,14,0.2,0.0,0.0,0.0,0.0,329.0,0,1,1,0.0,1.5,6716.0,0.0,1.003,1.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4566,4462,1,1,1,1,88.8
2753,15,0,15,8.6,0.0,8.6,8.6,0.0,8.6,40.5,4.1,50.6,8.4,38.0,2.9,45.226000000000006,9.357,5.246,0.7859999999999999,7600,13,0.3,0.0,0.0,0.0,0.0,244.0,0,1,1,0.0,1.0,4441.0,0.0,0.6459999999999999,1.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5293,5279,1,1,1,1,89.9
2754,15,0,15,9.5,0.0,9.5,9.5,0.0,9.5,34.7,3.3,27.5,5.4,38.8,4.0,20.095,6.964,2.9210000000000003,0.706,3967,5,0.3,0.0,0.0,0.0,0.0,329.0,0,1,1,0.0,1.1,4777.0,0.0,0.629,1.1,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4642,4462,1,1,1,1,90.5
2755,10,0,10,6.0,0.0,6.0,6.0,0.0,6.0,74.0,4.0,68.7,9.7,59.3,5.9,26.881,6.316,4.032,0.97,18500,20,0.4,0.0,0.0,0.0,0.0,167.2,0,1,1,0.0,0.2,832.0,0.0,0.174,0.7,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,1,1,1,94.6
2756,10,0,10,6.4,0.0,6.4,6.4,0.0,6.4,91.7,4.5,95.1,12.7,48.0,5.4,26.144,7.287999999999999,3.767,1.0759999999999998,16500,25,0.6,0.0,0.0,0.0,0.0,167.2,0,1,1,0.0,0.9,3737.0,0.0,0.732,0.7,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,1,1,1,95.1
2757,10,0,10,5.6,0.0,5.6,5.6,0.0,5.6,58.3,6.3,67.8,11.0,94.5,5.6,42.173,6.985,4.494,0.903,12500,18,0.3,0.0,0.0,0.0,0.0,167.2,0,1,1,0.0,0.4,1734.0,0.0,0.391,0.7,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,1,1,1,89.2
2758,5,0,5,3.0,0.0,3.0,3.0,0.0,3.0,100.6,4.8,89.8,13.0,64.0,5.7,24.175,5.255,2.865,0.797,26250,22,0.3,0.0,0.0,0.0,0.0,167.2,0,1,1,0.0,1.3,5505.0,0.0,2.283,0.3,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6157,4439,1,0,1,1,95.2
2759,9000,0,9000,9513.1,0.0,9513.1,8672.2,0.0,8672.2,106.7,4.1,72.9,7.0,308.2,2.4,32.546,4.774,4.186,0.18,172440,46,976.5,23.5,0.0,0.0,0.0,20050.0,0,1,1,0.0,363.9,1589033.0,0.0,0.23,0.0,0,0,0,1,1,1,0,0,1,0,1,0,1,0,1,6403,6495,0,1,0,0,96.2
2760,550,0,550,428.9,0.0,428.9,422.0,0.0,422.0,120.0,4.6,97.5,7.5,147.1,5.0,31.346,11.932,5.403,0.5720000000000001,115396,97,49.5,0.0,0.0,0.0,0.0,7436.0,0,1,1,0.0,30.8,134307.0,0.0,0.4,651.0,7,0,0,1,1,1,0,1,0,0,1,0,1,0,1,4414,4382,0,1,0,0,96.2
2761,500,0,500,406.3,0.0,406.3,401.5,0.0,401.5,138.4,4.4,127.4,7.6,183.2,5.6,32.299,12.424,4.994,0.706,111959,56,54.4,0.0,0.0,0.0,0.0,7424.0,0,1,1,0.0,37.6,164391.0,0.0,0.514,0.0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,2787,2787,0,1,0,0,96.8
2762,500,0,500,406.3,0.0,406.3,402.9,0.0,402.9,118.3,4.7,97.7,7.5,146.4,5.0,31.852,11.963,5.416,0.536,115355,99,46.1,0.0,0.0,0.0,0.0,6973.0,0,1,1,0.0,29.3,128082.0,0.0,0.3989999999999999,0.0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,4414,4382,0,1,0,0,96.0
2763,480,0,480,444.8,0.0,444.8,440.4,0.0,440.4,126.7,4.2,106.2,7.4,157.8,3.5,27.859,8.955,5.178999999999999,0.877,110885,54,54.5,0.0,0.0,0.0,0.0,9000.0,0,1,1,0.0,34.3,149771.0,0.0,0.427,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2541,2535,1,1,1,1,96.7
2764,430,0,430,389.2,0.0,389.2,389.2,0.0,389.2,105.2,4.0,99.8,7.9,81.1,5.4,28.561,10.354,5.034,0.943,135058,213,39.4,0.0,0.0,0.0,0.0,3191.0,0,1,1,0.0,30.5,133323.0,0.0,0.43,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4641,4641,1,1,1,1,96.2
2765,430,0,430,307.7,0.0,307.7,297.2,0.0,297.2,140.6,4.0,103.5,7.0,155.5,1.8,44.413,8.966000000000001,5.172999999999999,0.8590000000000001,111250,46,42.1,0.0,0.0,0.0,0.0,17849.0,0,1,1,0.0,72.7,317627.0,0.0,1.341,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,905,885,1,1,1,1,97.2
2766,400,0,400,362.4,0.0,362.4,362.4,0.0,362.4,100.7,5.0,94.4,11.0,80.6,7.0,42.522,13.994000000000002,4.919,1.3330000000000002,109058,204,34.7,0.0,0.0,0.0,0.0,668.0,0,1,1,0.0,25.7,112230.0,0.0,0.389,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,9376,9376,1,1,1,1,95.0
2767,200,0,200,181.2,0.0,181.2,181.2,0.0,181.2,138.8,5.7,148.1,12.5,76.9,7.3,42.599,15.726,4.996,1.381,140808,194,24.1,0.0,0.0,0.0,0.0,2434.0,0,1,1,0.0,20.8,90966.0,0.0,0.63,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1509,1652,1,1,1,1,95.9
2768,170,0,170,160.5,0.0,160.5,160.5,0.0,160.5,93.0,6.4,85.1,16.0,81.3,6.4,35.677,11.652,3.777,1.5730000000000002,55558,212,13.9,0.0,0.0,0.0,0.0,7575.0,0,1,1,0.0,13.1,57148.0,0.0,0.447,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,898,699,1,1,1,1,93.1
2769,160,0,160,144.6,0.0,144.6,144.6,0.0,144.6,98.4,6.6,87.7,18.4,99.8,6.9,19.849,11.518,3.2260000000000004,1.024,104717,191,13.3,0.0,0.0,0.0,0.0,3452.0,0,1,1,0.0,15.8,68854.0,0.0,0.598,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,2747,2746,1,1,1,1,93.3
2770,100,0,100,90.3,0.0,90.3,90.3,0.0,90.3,105.7,5.6,100.7,14.1,80.2,7.1,36.547,13.508,5.221,1.307,12925,208,9.0,0.0,0.0,0.0,0.0,2432.0,0,1,1,0.0,14.6,63690.0,0.0,0.885,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1293,1297,1,1,1,1,94.7
2771,100,0,100,72.9,0.0,72.9,72.9,0.0,72.9,91.9,6.4,85.3,16.0,81.9,6.4,35.257,11.595,3.794,1.5719999999999998,61615,193,6.2,0.0,0.0,0.0,0.0,5377.0,0,1,1,0.0,16.5,71921.0,0.0,1.238,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,414,385,1,1,1,1,93.0
2772,90,0,90,81.2,0.0,81.2,81.2,0.0,81.2,104.6,6.7,101.5,18.8,64.8,6.4,17.777,11.433,4.067,1.298,117404,205,7.9,0.0,0.0,0.0,0.0,992.0,0,1,1,0.0,8.7,38207.0,0.0,0.59,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,5509,5509,1,1,1,1,93.6
2773,90,0,90,81.4,0.0,81.4,81.4,0.0,81.4,98.5,6.5,87.7,18.2,69.2,6.9,33.497,11.502,3.372,1.28,100226,199,7.5,0.0,0.0,0.0,0.0,2157.5,0,1,1,0.0,10.9,47684.0,0.0,0.735,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,4364,4364,1,1,1,1,93.4
2774,90,90,0,81.5,81.5,0.0,81.5,81.5,0.0,81.2,5.1,93.3,11.7,71.5,6.9,36.018,14.914,5.756,1.389,139327,206,6.2,0.0,0.0,0.0,0.0,360.0,0,1,1,0.0,11.3,49469.0,0.0,0.762,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6788,6788,1,1,1,1,93.7
2775,85,0,85,76.9,0.0,76.9,76.9,0.0,76.9,93.8,6.4,85.0,16.0,83.2,6.4,32.483000000000004,11.277,3.249,1.55,61635,208,6.7,0.0,0.0,0.0,0.0,4800.0,0,1,1,0.0,7.1,31163.0,0.0,0.508,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,750,699,1,1,1,1,93.2
2776,85,0,85,77.2,0.0,77.2,77.2,0.0,77.2,90.0,5.9,79.6,14.7,76.6,5.9,35.558,11.325,3.85,1.474,62385,204,6.5,0.0,0.0,0.0,0.0,5406.0,0,1,1,0.0,13.8,60212.0,0.0,0.978,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,898,883,1,1,1,1,93.4
2777,80,0,80,72.4,0.0,72.4,72.4,0.0,72.4,127.5,6.3,108.2,17.8,91.6,6.9,37.066,11.499,4.659,0.903,13548,196,8.8,0.0,0.0,0.0,0.0,2840.0,0,1,1,0.0,12.1,52769.0,0.0,0.915,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1475,1475,1,1,1,1,95.1
2778,70,0,70,63.5,0.0,63.5,63.5,0.0,63.5,96.0,5.7,107.6,13.1,84.1,6.9,38.184,15.523,3.997,1.3630000000000002,23673,213,5.7,0.0,0.0,0.0,0.0,620.0,0,1,1,0.0,3.5,15343.0,0.0,0.303,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,7579,7579,1,1,1,1,94.1
2779,70,0,70,64.1,0.0,64.1,64.1,0.0,64.1,91.9,6.0,92.6,15.0,75.1,6.9,32.4,10.858,3.233,1.294,58327,203,5.5,0.0,0.0,0.0,0.0,2583.0,0,1,1,0.0,8.3,36229.0,0.0,0.7090000000000001,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,6088,6088,1,1,1,1,93.5
2780,60,0,60,54.5,0.0,54.5,54.5,0.0,54.5,101.5,6.3,88.1,17.5,98.8,6.8,19.228,11.595,3.255,0.875,101604,219,5.2,0.0,0.0,0.0,0.0,1865.0,0,1,1,0.0,7.7,33488.0,0.0,0.772,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,3185,3185,1,1,1,1,93.8
2781,50,0,50,45.2,0.0,45.2,45.2,0.0,45.2,103.0,6.4,103.9,18.0,89.9,6.8,38.972,11.494000000000002,3.23,0.92,13752,194,4.4,0.0,0.0,0.0,0.0,260.0,0,1,1,0.0,9.6,41744.0,0.0,1.159,0.0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,8157,8157,1,1,1,1,93.8
2782,45,0,45,40.6,0.0,40.6,40.6,0.0,40.6,93.7,6.2,91.0,17.5,69.3,6.6,29.87,11.333,3.984,0.892,51000,158,3.6,0.0,0.0,0.0,0.0,1896.0,0,1,1,0.0,6.2,27083.0,0.0,0.8370000000000001,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1655,1652,1,1,1,1,93.4
2783,45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,88.2,7.0,91.0,19.7,72.8,6.7,41.822,11.712,4.057,0.892,63167,188,3.3,0.0,0.0,0.0,0.0,491.6,0,1,1,0.0,1.7,7275.0,0.0,0.226,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5874,5874,1,1,1,1,92.1
2784,45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,88.9,7.5,89.0,26.2,67.7,8.0,44.713,16.078,4.047,1.571,54583,188,3.3,0.0,0.0,0.0,0.0,180.0,0,1,1,0.0,0.1,234.0,0.0,0.0069999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7457,7457,1,1,1,1,91.6
2785,45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,83.2,7.4,86.6,25.9,64.6,8.1,44.557,15.261,4.349,1.497,57917,218,3.1,0.0,0.0,0.0,0.0,299.0,0,1,1,0.0,4.5,19711.0,0.0,0.611,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7214,7214,1,1,1,1,91.1
2786,45,0,45,40.4,0.0,40.4,40.4,0.0,40.4,87.0,7.3,86.9,22.0,80.3,8.1,43.235,16.538,4.1080000000000005,1.558,54083,171,3.2,0.0,0.0,0.0,0.0,670.0,0,1,1,0.0,4.8,20864.0,0.0,0.648,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6240,6240,1,1,1,1,91.6
2787,45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,85.1,7.8,82.0,24.8,71.0,7.9,41.891000000000005,16.002,3.471,1.548,57333,215,3.1,0.0,0.0,0.0,0.0,364.0,0,1,1,0.0,2.1,9016.0,0.0,0.2789999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6088,6088,1,1,1,1,90.8
2788,45,0,45,40.5,0.0,40.5,40.5,0.0,40.5,84.5,8.0,84.9,25.6,73.2,8.0,54.928,15.967,3.606,1.536,55000,239,3.1,0.0,0.0,0.0,0.0,305.0,0,1,1,0.0,2.8,12128.0,0.0,0.376,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6484,6484,1,1,1,1,90.5
2789,40,0,40,36.0,0.0,36.0,36.0,0.0,36.0,75.8,7.0,62.6,19.5,34.8,6.8,17.203,12.363,2.271,1.36,73500,204,2.5,0.0,0.0,0.0,0.0,339.0,0,1,1,0.0,2.2,9619.0,0.0,0.335,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5251,5251,1,1,1,1,90.8
2790,40,0,40,36.0,0.0,36.0,36.0,0.0,36.0,95.6,6.3,89.5,17.5,79.7,7.1,18.728,11.56,4.513999999999999,0.853,81917,228,3.2,0.0,0.0,0.0,0.0,1392.0,0,1,1,0.0,9.9,43375.0,0.0,1.514,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,3958,3958,1,1,1,1,93.4
2791,40,0,40,36.0,0.0,36.0,36.0,0.0,36.0,85.7,7.5,85.9,22.5,74.3,7.8,23.059,13.394,4.021,1.41,79917,190,2.8,0.0,0.0,0.0,0.0,269.0,0,1,1,0.0,6.1,26742.0,0.0,0.932,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5327,5327,1,1,1,1,91.2
2792,40,0,40,36.0,0.0,36.0,36.0,0.0,36.0,75.2,7.2,76.1,21.5,73.9,8.2,39.624,14.989,3.739,1.469,71667,179,2.4,0.0,0.0,0.0,0.0,180.0,0,1,1,0.0,2.7,11812.0,0.0,0.412,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5812,5812,1,1,1,1,90.4
2793,35,0,35,31.4,0.0,31.4,31.4,0.0,31.4,84.8,7.0,100.8,19.7,81.8,7.1,17.215999999999998,12.594,3.999,1.388,60500,215,2.4,0.0,0.0,0.0,0.0,394.0,0,1,1,0.0,3.2,13804.0,0.0,0.551,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5547,5547,1,1,1,1,91.7
2794,35,0,35,32.1,0.0,32.1,32.1,0.0,32.1,92.9,6.4,91.9,18.0,84.5,7.1,22.319000000000003,11.102,5.2620000000000005,0.773,54250,188,2.8,0.0,0.0,0.0,0.0,1239.0,0,1,1,0.0,8.6,37623.0,0.0,1.471,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,3051,3051,1,1,1,1,93.1
2795,30,0,30,27.3,0.0,27.3,27.3,0.0,27.3,94.7,8.1,109.7,22.7,105.6,7.5,43.913,12.488,3.709,1.298,49500,191,2.4,0.0,0.0,0.0,0.0,492.0,0,1,1,0.0,0.9,4067.0,0.0,0.187,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5530,5530,1,1,1,1,91.4
2796,30,0,30,27.5,0.0,27.5,27.5,0.0,27.5,86.9,7.4,77.6,22.2,76.1,8.0,38.387,14.838,4.917,1.381,69083,194,2.2,0.0,0.0,0.0,0.0,100.0,0,1,1,0.0,2.5,10989.0,0.0,0.502,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5174,5174,1,1,1,1,91.5
2797,30,0,30,27.3,0.0,27.3,27.3,0.0,27.3,84.2,7.1,81.5,17.7,75.5,7.3,33.906,13.871,3.2430000000000003,1.172,48333,190,2.1,0.0,0.0,0.0,0.0,1934.0,0,1,1,0.0,4.1,18049.0,0.0,0.8290000000000001,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,1479,1491,1,1,1,1,91.6
2798,30,0,30,27.3,0.0,27.3,27.3,0.0,27.3,87.5,7.5,92.5,22.6,79.1,8.0,42.82899999999999,15.408,4.19,1.5519999999999998,59083,183,2.2,0.0,0.0,0.0,0.0,170.0,0,1,1,0.0,5.8,25369.0,0.0,1.165,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8584,8584,1,1,1,1,91.4
2799,30,30,0,27.5,27.5,0.0,27.5,27.5,0.0,68.7,7.4,83.4,22.3,76.1,7.5,40.359,11.339,4.2,1.484,59333,176,1.7,0.0,0.0,0.0,0.0,310.0,0,1,1,0.0,1.4,6100.0,0.0,0.278,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,8157,8157,1,1,1,1,89.2
2800,25,0,25,22.4,0.0,22.4,22.4,0.0,22.4,97.5,6.5,66.2,18.3,69.3,6.8,34.328,11.363,1.939,0.787,50183,192,2.0,0.0,0.0,0.0,0.0,1085.0,0,1,1,0.0,6.6,28993.0,0.0,1.6230000000000002,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,4103,4102,1,1,1,1,93.3
2801,20,0,20,17.9,0.0,17.9,17.9,0.0,17.9,80.5,6.4,83.6,17.9,61.5,7.1,42.024,11.25,4.086,0.895,53875,199,1.3,0.0,0.0,0.0,0.0,310.0,0,1,1,0.0,2.4,10495.0,0.0,0.735,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6515,6515,1,1,1,1,92.0
2802,20,0,20,17.9,0.0,17.9,17.9,0.0,17.9,84.2,7.5,89.3,26.4,71.5,8.1,42.691,15.695,4.331,1.6030000000000002,63333,212,1.4,0.0,0.0,0.0,0.0,210.0,0,1,1,0.0,0.0,103.0,0.0,0.0069999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6849,6849,1,1,1,1,91.1
2803,20,0,20,17.7,0.0,17.7,17.7,0.0,17.7,72.3,2.9,75.3,8.1,78.3,3.5,42.315,9.884,4.425,0.97,65250,200,1.2,0.0,0.0,0.0,0.0,200.0,0,1,1,0.0,2.9,12849.0,0.0,0.909,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,6819,6819,1,1,1,1,96.0
2804,15,0,15,13.3,0.0,13.3,13.3,0.0,13.3,80.3,7.4,78.7,22.1,68.9,7.9,35.535,15.818,3.821,1.558,44742,201,1.0,0.0,0.0,0.0,0.0,230.0,0,1,1,0.0,2.3,10202.0,0.0,0.965,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,5874,5874,1,1,1,1,90.8
2805,5,0,5,4.5,0.0,4.5,4.5,0.0,4.5,84.2,7.2,87.3,25.1,72.7,8.0,41.506,15.946,4.018,1.476,59167,160,0.3,0.0,0.0,0.0,0.0,30.0,0,1,1,0.0,1.1,5008.0,0.0,1.388,0.0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1,7214,7214,1,1,1,1,91.4
2806,42000,0,42000,32591.9,0.0,32591.9,25200.2,0.0,25200.2,147.0,1.3,98.2,4.8,479.3,3.0,15.198,10.929,0.989,0.027,29373,224,4747.9,0.0,0.0,0.0,0.0,40908.0,0,1,1,18.3,1920.5,6848893.0,352.1,0.341,0.0,0,0,0,1,1,1,0,0,1,0,1,0,0,1,1,8676,8584,0,0,0,1,99.1
2807,5500,0,5500,4376.9,0.0,4376.9,2808.5,0.0,2808.5,79.2,0.7,86.7,4.9,288.0,2.8,10.035,7.474,2.708,0.065,149707,28,343.5,0.0,0.0,0.0,0.0,13737.0,0,1,1,31.8,212.8,634252.0,67.6,0.283,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,7733,7731,0,1,0,0,99.1
2808,800,0,800,486.2,0.0,486.2,407.3,0.0,407.3,164.0,0.9,94.3,7.4,191.1,1.7,41.607,11.582,4.622,0.159,3080409,12,79.3,0.0,0.0,0.0,0.0,24842.0,0,1,1,0.0,121.6,531094.0,0.0,1.6369999999999998,0.0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,1,1461,1414,1,1,1,1,99.5
2809,650,0,650,508.6,0.0,508.6,474.9,0.0,474.9,146.7,1.7,96.2,5.9,115.2,2.7,29.843000000000004,11.812,3.045,0.114,23631,117,73.7,0.0,0.0,0.0,0.0,7716.0,0,1,1,0.0,83.9,366569.0,0.0,0.969,0.0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,3106,3093,0,1,0,0,98.8
2810,500,0,500,426.7,0.0,426.7,392.8,0.0,392.8,150.3,1.4,97.6,5.6,108.9,3.0,30.114,11.902,3.12,0.111,23257,156,63.6,0.0,0.0,0.0,0.0,10611.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,1,1,0,0,1,0,1,1,0,1,1,2296,2296,1,1,1,1,99.1
2811,310,0,310,246.8,0.0,246.8,246.8,0.0,246.8,65.5,2.6,76.0,8.4,72.4,3.1,39.495,9.952,4.558,0.6890000000000001,129121,81,15.5,0.0,0.0,0.0,0.0,6210.0,0,1,1,0.0,20.3,88826.0,0.0,0.452,300.0,3,0,0,1,1,1,0,1,0,1,0,0,0,1,1,2746,2289,1,1,1,1,96.0
2812,136,136,0,67.3,67.3,0.0,67.3,67.3,0.0,58.6,3.6,68.1,9.3,67.9,3.5,39.761,12.254,4.107,0.923,92609,90,3.7,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,3.0,13188.0,0.0,0.246,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,5671,5671,1,1,1,1,93.9
2813,70,70,0,36.0,36.0,0.0,36.0,36.0,0.0,58.3,3.6,67.3,9.3,65.7,3.6,38.159,11.575,4.626,0.845,119066,75,2.0,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,0.3,1313.0,0.0,0.046,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4406,4406,1,1,1,1,93.8
2814,70,0,70,78.3,0.0,78.3,78.3,0.0,78.3,74.0,4.4,75.4,10.5,74.3,4.3,39.715,12.538,4.198,0.8809999999999999,129145,94,5.5,0.0,0.0,0.0,0.0,1279.0,0,1,1,0.0,8.0,34926.0,0.0,0.56,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4354,4354,1,1,1,1,94.1
2815,70,0,70,46.7,0.0,46.7,46.7,0.0,46.7,55.0,3.2,63.2,9.3,70.0,3.9,38.507,11.715,3.835,0.88,101996,73,2.4,0.0,0.0,0.0,0.0,665.0,0,1,1,0.0,5.9,25859.0,0.0,0.695,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,6394,6394,1,1,1,1,94.2
2816,70,0,70,35.3,0.0,35.3,35.3,0.0,35.3,56.1,3.5,66.8,9.6,65.8,4.0,35.827,11.394,3.734,0.858,98638,87,1.9,0.0,0.0,0.0,0.0,503.0,0,1,1,0.0,1.6,7203.0,0.0,0.256,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4354,4354,1,1,1,1,93.8
2817,65,0,65,51.3,0.0,51.3,51.3,0.0,51.3,61.7,3.2,70.0,9.0,70.7,3.4,39.821,11.399,4.388,0.865,147266,80,3.0,0.0,0.0,0.0,0.0,3303.0,0,1,1,0.0,15.5,67818.0,0.0,1.658,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,3765,3765,1,1,1,1,94.8
2818,60,0,60,47.6,0.0,47.6,47.6,0.0,47.6,66.5,2.9,83.0,8.2,91.2,2.8,44.582,11.088,4.488,0.909,137586,101,3.0,0.0,0.0,0.0,0.0,387.0,0,1,1,0.0,12.8,55731.0,0.0,1.47,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4766,4766,1,1,1,1,95.6
2819,60,0,60,45.7,0.0,45.7,45.7,0.0,45.7,57.6,3.7,66.8,9.0,67.5,3.3,42.167,11.413,4.043,0.868,114226,79,2.5,0.0,0.0,0.0,0.0,488.0,0,1,1,0.0,7.4,32449.0,0.0,0.8909999999999999,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,4766,4766,1,1,1,1,93.6
2820,58,58,0,29.6,29.6,0.0,29.6,29.6,0.0,59.2,3.7,66.0,9.1,69.8,3.6,37.871,11.344,4.0760000000000005,0.8290000000000001,133415,78,1.6,0.0,0.0,0.0,0.0,400.0,0,1,1,0.0,3.3,14336.0,0.0,0.608,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,7699,7699,1,1,1,1,93.8
2821,50,50,0,30.9,30.9,0.0,30.9,30.9,0.0,60.7,3.6,66.4,9.2,75.5,3.3,39.014,11.725,4.871,0.845,92857,69,1.8,0.0,0.0,0.0,0.0,376.0,0,1,1,0.0,1.5,6359.0,0.0,0.259,0.0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,1,7699,7699,1,1,1,1,94.1
