가동개시일_day,고도,고도 방류량,고도 유입하수량,목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,방류 COD,방류 SS,방류 T-N,방류 T-P,방류 총대장균군수,방류량,방류수소독방법_기타,방류수소독방법_염소,방류수소독방법_오존,방류수소독방법_자외선,사업비(백만원),생물학적,생물학적 방류량,생물학적 유입하수량,수계_0,수계_1,수계_2,시도_0,시도_1,시도_2,시도_3,시도_4,시설용량,안전사고건수,연계처리량_기타,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,운영주체_0,운영주체_1,위탁비용,유입 COD,유입 SS,유입 T-N,유입 T-P,유입 총대장균군수,유입하수량,자체 에너지사용량,재생에너지 이용률,준공일_day,지역구분_0,지역구분_1,지역구분_2,직원총수(명),처리부하량,총 에너지사용량,총 전력사용량,하수처리량당 (CO2)배출량
3256,42,24.2,24.2,1,0,1,4.2,0.8,10.387,0.972,24,24.2,1,1,1,1,1245.0,0,0.0,0.0,0,0,1,0,1,0,1,0,42,0,0.0,0.0,0.0,0.0,1,0,9.8,35.8,54.5,21.951,1.845,59083,24.2,0.0,0.0,3304,1,0,1,0,1.3,0.6,2632.0,0.136
4350,95,70.9,70.9,0,1,0,9.7,3.9,12.723,1.271,655,70.9,1,1,1,1,0.0,0,0.0,0.0,0,1,0,1,0,0,0,0,95,0,0.0,0.0,0.0,0.0,0,1,0.0,32.7,173.6,30.497,3.298,424635,70.9,0.0,0.0,4350,1,0,0,0,4.8,2.1,9037.0,0.16
6575,2600,1264.2,1328.9,0,1,1,4.8,2.6,9.298,0.083,8,1264.2,0,0,0,1,13887.0,0,0.0,0.0,0,1,0,0,1,1,1,1,2600,0,0.0,0.0,0.0,0.0,1,0,466.0,28.3,39.3,15.817,1.418,18601,1328.9,0.0,0.0,6576,0,0,1,6,73.6,106.6,465513.0,0.462
4017,48,0.0,0.0,0,0,1,6.6,5.5,11.912,0.921,11,1.0,1,1,1,1,1300.0,0,1.0,1.0,0,1,1,0,1,1,0,1,48,0,0.0,0.0,0.0,0.0,1,0,12.1,74.0,115.6,27.57,2.422,29667,1.0,0.0,0.0,4017,1,0,1,0,0.1,0.0,123.0,0.621
9703,70000,54968.8,63744.7,0,1,1,7.7,2.6,10.389,0.046,41,54968.8,0,0,0,1,62897.0,0,0.0,0.0,0,0,1,0,1,0,1,1,70000,0,158.1,45.4,0.0,27.6,0,1,0.0,123.5,188.5,32.938,3.372,93963,63744.7,803.7,35.5,9862,0,1,1,0,13995.7,2261.6,6366471.0,0.145
6849,20,17.9,17.9,0,1,1,26.4,8.1,15.695,1.6030000000000002,212,17.9,1,1,1,1,210.0,0,0.0,0.0,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,0.0,89.3,71.5,42.691,4.331,63333,17.9,0.0,0.0,6849,1,0,1,0,1.4,0.0,103.0,0.0069999999999999
6575,0,0.0,0.0,0,1,1,10.6,5.3,9.882,1.454,973,14.1,1,1,1,1,275.0,20,14.1,14.1,1,0,0,0,1,1,0,0,20,0,0.0,0.0,0.0,0.0,1,0,26.1,18.9,40.5,20.749,1.868,101250,14.1,0.0,0.0,6575,1,0,1,0,0.3,0.2,1020.0,0.09
6950,0,11.1,11.1,1,0,1,8.7,4.5,18.85,1.108,41,11.1,1,1,1,1,255.0,20,0.0,0.0,1,0,0,0,1,1,0,0,20,0,0.0,0.0,0.0,0.0,1,0,5.0,76.5,138.8,33.563,3.415,72208,11.1,0.0,0.0,6950,1,0,1,6,1.4,2.0,8822.0,0.999
761,2000,790.8,937.5,0,0,1,6.5,2.9,4.1080000000000005,0.409,27,790.8,1,1,1,1,18828.0,0,0.0,0.0,0,0,1,0,0,1,0,0,2000,0,0.0,0.0,0.0,0.0,1,1,705.7,93.5,151.4,46.113,4.337,441527,937.5,3.3,1.3,892,0,1,0,6,151.8,261.2,1126034.0,1.787
8383,30,0.0,0.0,1,0,1,13.4,7.3,12.105,1.195,600,30.0,1,0,1,0,291.0,0,30.0,30.0,1,0,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,56.0,82.2,44.03,3.781,49333,30.0,0.0,0.0,8383,1,0,1,0,1.7,2.8,12025.0,0.503
4734,180,115.1,115.1,0,1,1,11.4,8.0,13.106,1.33,442,115.1,1,1,1,1,1694.0,0,0.0,0.0,1,0,1,0,1,1,1,0,180,0,0.0,0.0,0.0,0.0,1,0,17.0,70.6,121.6,30.555,3.544,181264,115.1,0.0,0.0,4734,1,0,0,0,11.3,17.1,74834.0,0.816
6949,8000,6131.0,5989.8,0,1,1,7.6,2.3,8.896,0.088,418,6131.0,0,1,0,0,20717.0,0,0.0,0.0,0,0,1,0,1,0,1,1,8000,0,0.0,28.3,0.0,0.0,1,0,1269.0,132.3,163.6,47.444,4.98,135031,5989.8,80.7,9.1,6950,0,1,1,15,1815.2,890.9,3538095.0,0.7240000000000001
3640,130,107.4,107.4,1,0,1,6.7,1.3,10.727,1.134,24,107.4,1,1,1,1,4247.0,0,0.0,0.0,0,0,1,0,1,0,1,1,130,0,0.0,0.0,0.0,0.0,1,0,49.3,108.5,219.2,36.739,4.152,71575,107.4,0.0,0.0,3640,1,0,0,0,19.5,26.6,116347.0,1.36
2562,110,135.4,135.4,0,1,1,8.1,5.4,10.498,1.086,508,135.4,1,1,1,1,4179.0,0,0.0,0.0,1,0,0,0,1,1,0,0,110,0,0.0,0.0,0.0,0.0,1,0,26.0,85.2,149.1,33.991,4.263,901698,135.4,0.0,0.0,2562,1,0,0,0,21.7,18.8,81891.0,0.759
5665,300,160.7,160.7,0,0,1,6.3,4.8,9.11,0.883,42,160.7,1,1,1,1,710.0,0,0.0,0.0,0,0,1,0,0,1,0,0,300,0,0.0,0.0,0.0,0.0,1,0,161.8,83.6,167.6,60.18899999999999,5.936,6866,160.7,0.0,0.0,5665,1,0,0,5,26.0,5.9,25957.0,0.203
5843,40,19.0,19.0,0,1,1,18.4,5.0,17.169,1.66,194,19.0,1,1,1,1,121.0,0,0.0,0.0,1,0,1,0,1,1,1,0,40,0,0.0,0.0,0.0,0.0,0,1,0.0,79.7,87.1,26.726,3.434,88174,19.0,0.0,0.0,5843,1,0,1,0,1.5,4.5,19472.0,1.287
8770,0,0.0,0.0,1,0,1,6.1,3.5,12.355,1.41,30,3.0,1,1,1,1,349.0,10,3.0,3.0,0,0,1,0,1,0,1,1,10,0,0.0,0.0,0.0,0.0,1,0,21.0,72.5,98.5,39.09,4.231,26980,3.0,0.0,0.0,8770,1,0,1,0,0.4,1.9,8422.0,3.534
9151,45,57.4,57.4,0,1,0,10.0,4.6,23.682,2.872,930,57.4,1,1,1,1,800.0,0,0.0,0.0,0,1,0,1,0,0,0,0,45,0,0.0,0.0,0.0,0.0,1,1,16.0,45.1,85.7,36.47,6.312,110313,57.4,0.0,0.0,9151,1,0,1,0,4.6,5.3,22976.0,0.503
1189,30000,17170.2,17479.4,1,0,0,5.9,0.9,6.0,0.035,0,17170.2,0,0,1,0,40500.0,0,0.0,0.0,1,0,0,0,1,0,0,0,30000,0,0.0,0.0,0.0,0.0,1,0,1261.0,146.7,288.9,74.953,8.151,148101,17479.4,3.2,0.2,1522,0,1,1,6,4229.5,1555.6,6778926.0,0.496
5341,120,89.5,89.5,0,1,1,11.2,5.7,10.545,1.12,77,89.5,1,1,1,1,4564.0,0,0.0,0.0,0,1,0,1,0,0,0,0,120,0,0.0,0.0,0.0,0.0,1,0,0.0,73.0,129.7,44.339,4.22,71058,89.5,0.0,0.0,5341,1,0,0,0,10.9,7.1,30951.0,0.434
1795,210,46.1,37.0,1,0,1,7.0,1.5,7.564,0.7829999999999999,6,46.1,1,1,1,1,4658.0,0,0.0,0.0,1,0,0,0,1,0,1,1,210,0,0.0,0.0,0.0,0.0,1,0,48.3,80.1,165.5,39.178,3.798,158679,37.0,0.0,0.0,1796,1,0,0,0,6.3,13.6,59601.0,1.621
6506,40,31.7,33.4,0,1,1,14.2,7.5,13.565,1.379,74,31.7,1,1,1,1,268.0,0,0.0,0.0,0,1,1,0,1,1,1,0,40,0,0.0,0.0,0.0,0.0,1,0,210.0,87.1,98.4,49.13,6.023,42000,33.4,0.0,0.0,6534,1,0,1,2,4.0,3.4,14828.0,0.5870000000000001
6970,110,78.0,78.0,0,1,1,10.1,4.3,10.2,0.919,54,78.0,1,1,1,1,473.0,0,0.0,0.0,0,1,1,0,1,1,1,0,110,0,0.0,0.0,0.0,0.0,1,0,0.0,67.7,82.0,34.796,4.617,39788,78.0,0.0,0.0,6970,1,0,0,0,6.3,7.5,32954.0,0.53
5113,20,15.2,15.2,1,0,0,15.2,5.0,13.566,1.479,223,15.2,1,1,1,1,298.0,0,0.0,0.0,0,1,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,0.0,75.3,100.3,33.298,6.647,165833,15.2,0.0,0.0,5113,1,0,1,0,1.6,5.2,22731.0,1.877
3807,80,45.4,45.4,0,1,1,10.0,3.3,10.688,1.096,188,45.4,1,0,0,0,1400.0,0,0.0,0.0,1,0,0,0,1,1,0,0,80,0,0.0,0.0,0.0,0.0,1,0,16.3,71.3,85.5,28.614,2.922,63731,45.4,0.0,0.0,3807,1,0,0,0,3.7,19.7,85857.0,2.375
1613,13000,7806.0,9060.4,0,0,1,5.4,0.2,4.88,0.284,1,7806.0,1,1,1,1,26362.0,0,0.0,0.0,0,0,1,0,1,0,0,1,13000,0,0.0,0.0,0.0,0.0,1,0,1780.7,163.2,294.5,58.73,7.031000000000001,187579,9060.4,1.4,0.2,1649,0,1,0,12,2496.8,777.9,3390857.0,0.545
7670,0,0.0,0.0,0,1,1,6.3,3.8,10.798,0.835,91,34.2,1,1,1,1,200.0,30,34.2,34.2,0,1,0,0,1,1,1,1,30,0,0.0,0.0,0.0,0.0,1,1,8.6,27.9,44.6,33.83,2.167,7738,34.2,0.0,0.0,7670,1,0,1,0,1.6,4.1,17775.0,0.652
6667,0,970.3,1089.8,0,1,0,3.9,2.0,8.391,0.069,0,970.3,0,0,0,1,8932.0,1000,0.0,0.0,0,1,0,1,0,0,0,0,1000,0,0.0,0.0,0.0,0.0,1,0,445.6,56.9,104.7,28.428,2.8160000000000003,43612,1089.8,0.0,0.0,6667,0,1,1,5,93.6,78.1,341123.0,0.441
4017,0,0.0,0.0,1,0,1,10.1,6.2,13.781,1.45,372,63.4,1,1,1,1,1757.0,80,63.4,63.4,0,0,1,0,1,0,1,0,80,0,0.0,0.0,0.0,0.0,1,0,19.0,75.7,133.3,47.483,4.7860000000000005,49245,63.4,0.0,0.0,4017,1,0,0,0,6.6,13.1,57241.0,1.134
7624,145000,115839.1,118101.5,0,1,1,7.8,0.8,9.57,0.059,13,115839.1,0,0,0,1,223883.4,0,0.0,0.0,0,1,0,1,0,0,0,0,145000,0,44.7,123.6,4.8,0.0,1,1,7835.2,95.6,165.0,43.12,4.259,175943,118101.5,874.6,21.6,7580,0,1,1,20,19135.0,4041.1,13827546.0,0.15
6605,35,21.4,21.4,0,1,1,6.8,3.8,11.890999999999998,1.015,0,21.4,1,1,1,1,186.0,0,0.0,0.0,1,0,0,0,1,1,0,1,35,0,0.0,0.0,0.0,0.0,1,0,0.0,57.8,105.8,26.883000000000003,2.719,26889,21.4,0.0,0.0,6605,1,0,1,0,1.6,3.5,15325.0,1.198
525,80,70.1,70.1,1,0,0,10.3,3.7,10.57,0.875,56,70.1,1,1,1,1,5023.0,0,0.0,0.0,1,0,0,0,1,1,0,1,80,0,0.0,0.0,0.0,0.0,1,0,49.8,102.0,161.2,50.183,4.915,96346,70.1,0.0,0.0,772,1,0,0,0,14.7,10.4,45601.0,1.4240000000000002
5843,90,40.9,40.9,1,0,1,6.8,2.7,8.955,0.608,110,40.9,1,1,1,1,386.0,0,0.0,0.0,0,0,1,0,1,0,0,1,90,0,0.0,0.0,0.0,0.0,1,1,37.0,68.7,157.5,22.604,3.108,33789,40.9,0.0,0.0,5843,1,0,0,6,3.2,4.1,17769.0,0.545
10107,270000,191095.9,202891.2,1,0,0,8.4,2.5,10.425999999999998,0.156,175,191095.9,0,0,0,1,192634.0,0,0.0,0.0,0,0,1,0,1,0,0,1,270000,0,221.7,195.7,2.4,0.0,1,0,18639.7,104.8,215.4,53.237,5.501,180492,202891.2,642.9,11.1,10107,0,0,1,38,44191.2,5770.4,22390863.0,0.147
5903,80,62.3,62.3,1,0,0,7.5,3.6,16.022000000000002,1.803,162,62.3,1,1,1,1,495.0,0,0.0,0.0,0,1,1,0,0,1,0,1,80,0,0.0,0.0,0.0,0.0,1,0,10.2,57.0,66.9,33.457,4.056,240768,62.3,0.0,0.0,5903,1,0,0,0,9.7,5.4,23379.0,0.471
7701,25000,22954.4,24670.8,1,0,1,6.2,2.5,8.205,0.888,96,22954.4,0,1,0,0,98294.0,0,0.0,0.0,0,0,1,0,1,0,1,0,25000,0,0.0,0.0,0.0,0.0,1,0,1303.0,46.8,152.0,31.464,3.104,15129,24670.8,62.8,9.5,7702,0,1,0,22,2646.4,658.2,2600213.0,0.142
6399,170,55.0,55.0,1,0,1,7.6,3.3,11.404000000000002,0.968,115,55.0,1,1,1,1,291.0,0,0.0,0.0,0,0,1,0,1,0,1,1,170,0,0.0,0.0,0.0,0.0,1,0,38.7,92.8,156.9,35.664,3.837,19869,55.0,0.0,0.0,6399,1,0,0,0,8.6,10.0,43529.0,0.994
5624,20,20.0,20.0,0,1,1,8.3,5.7,9.112,1.375,12,20.0,1,1,1,1,260.0,0,0.0,0.0,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,1.4,47.9,63.8,42.732,5.252999999999999,8142,20.0,0.0,0.0,5624,1,0,1,0,0.7,0.4,1617.0,0.1009999999999999
6970,50,0.0,0.0,0,0,1,18.3,7.8,17.117,1.755,180,42.8,1,1,1,1,296.0,0,42.8,43.4,1,0,0,0,1,1,0,1,50,0,0.0,0.0,0.0,0.0,1,0,31.1,65.6,99.9,43.979,4.395,66077,43.4,0.0,0.0,6970,1,0,0,0,4.8,9.0,39390.0,2.012
4779,52,201.8,75.3,1,0,0,19.1,6.2,13.643,1.317,1450,201.8,1,1,1,1,294.8,0,0.0,0.0,1,0,0,0,1,1,0,1,52,0,0.0,0.0,0.0,0.0,1,0,0.0,67.5,83.3,27.232,3.407,447358,75.3,0.0,0.0,4779,1,0,0,0,7.5,2.6,11273.0,0.07
3256,70,64.4,64.4,1,0,1,6.7,2.6,8.157,0.52,154,64.4,1,1,1,1,3190.0,0,0.0,0.0,0,0,1,0,1,0,1,0,70,0,0.0,0.0,0.0,0.0,1,0,16.3,71.6,112.7,37.369,4.61,169000,64.4,0.0,0.0,3304,1,0,0,0,9.1,8.9,38724.0,0.754
7061,100,40.2,40.2,0,1,1,18.3,7.8,15.421,1.6230000000000002,633,40.2,1,1,1,1,395.0,0,0.0,0.0,1,0,1,1,0,0,0,0,100,0,0.0,0.0,0.0,0.0,1,0,22.0,72.6,115.7,44.595,4.449,105269,40.2,0.0,0.0,7061,1,0,0,0,7.2,9.8,42700.0,1.334
7727,23,14.3,14.3,1,0,1,13.3,6.3,13.816,1.394,45,14.3,1,0,1,1,525.0,0,0.0,0.0,0,0,1,0,1,0,1,0,23,0,0.0,0.0,0.0,0.0,1,0,16.9,87.0,116.8,39.682,4.122,23000,14.3,0.0,0.0,8284,1,0,1,0,1.6,4.7,20582.0,1.8
4651,100,69.7,69.7,1,0,0,7.2,0.6,14.642,1.265,20,69.7,1,1,1,1,617.0,0,0.0,0.0,0,0,1,0,1,0,0,1,100,0,0.0,0.0,0.0,0.0,1,0,64.0,116.6,193.1,45.195,5.143,129717,69.7,0.0,0.0,6719,1,0,0,0,10.0,18.1,79222.0,1.426
4748,15,12.0,12.1,1,0,1,7.7,5.9,11.041,1.398,42,12.0,1,1,1,1,255.0,0,0.0,0.0,1,0,1,0,1,1,1,0,15,0,0.0,0.0,0.0,0.0,1,0,4.6,122.9,145.5,60.087,7.167000000000001,15317,12.1,0.0,0.0,4748,1,0,1,0,1.7,4.9,21297.0,2.233
5483,40,21.8,21.8,1,0,0,2.8,1.5,4.795,0.472,0,21.8,1,1,1,1,234.7,0,0.0,0.0,1,0,0,0,1,0,1,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,127.6,315.3,51.712,6.017,148342,21.8,0.0,0.0,5483,1,0,1,0,3.2,1.6,6782.0,0.39
8360,40,34.1,34.1,1,0,1,5.5,2.0,7.462999999999999,0.941,34,34.1,1,1,1,1,376.0,0,0.0,0.0,0,1,0,0,1,1,1,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,62.1,67.2,31.921,3.674,70167,34.1,0.0,0.0,8360,1,0,1,0,3.2,5.7,25044.0,0.921
7701,50,15.2,15.2,1,0,0,15.8,6.0,13.488,1.304,1322,15.2,1,1,1,1,184.0,0,0.0,0.0,1,0,0,0,1,1,0,1,50,0,0.0,0.0,0.0,0.0,1,0,0.0,60.1,77.1,27.014,3.335,519642,15.2,0.0,0.0,7701,1,0,0,0,1.3,2.6,11189.0,0.947
5329,800,815.4,815.4,0,0,1,6.0,3.8,7.603,0.089,1,815.4,0,0,0,1,8318.0,0,0.0,0.0,0,1,1,0,1,1,0,1,800,0,0.0,0.0,0.0,0.0,1,0,0.0,81.9,126.7,40.772,5.4110000000000005,18549,815.4,0.0,0.0,5329,0,1,1,0,75.6,46.8,204333.0,0.315
5843,0,0.0,0.0,1,0,0,8.5,4.1,12.24,1.471,76,37.1,1,1,1,1,124.0,48,37.1,37.1,0,1,0,0,1,1,1,1,48,0,0.0,0.0,0.0,0.0,1,0,0.0,38.6,56.3,29.545,3.1860000000000004,3625,37.1,0.0,0.0,5843,1,0,1,0,1.4,4.0,17559.0,0.594
1046,60,74.8,74.8,0,1,0,8.7,6.4,15.656,0.953,241,74.8,1,1,1,1,3355.0,0,0.0,0.0,0,1,0,1,0,0,0,0,60,0,0.0,0.0,0.0,0.0,1,1,21.5,63.9,63.2,25.641,2.992,120534,74.8,0.0,0.0,1116,1,0,0,0,6.5,13.5,58824.0,0.987
4042,450,327.5,327.5,1,0,1,13.0,3.4,10.784,1.257,161,327.5,1,1,1,1,11562.0,0,0.0,0.0,0,1,0,0,1,1,1,1,450,0,0.0,0.0,0.0,0.0,1,0,6.5,109.4,102.0,25.352,5.363,78781,327.5,0.0,0.0,4042,1,0,0,4,58.4,25.7,112182.0,0.43
1702,180,191.2,191.2,0,1,1,12.3,5.8,14.948,1.416,0,191.2,1,1,1,1,361.0,0,0.0,0.0,0,1,1,0,1,1,0,1,180,0,0.0,0.0,0.0,0.0,1,0,0.0,118.2,178.9,50.842,5.102,138547,191.2,0.0,0.0,2010,1,0,0,0,23.3,16.5,71977.0,0.473
1309,1700,1041.6,1156.7,0,1,1,4.9,1.9,8.141,0.059,20,1041.6,1,1,1,1,43861.0,0,0.0,0.0,0,0,1,0,1,0,0,1,1700,0,0.0,0.0,0.0,0.0,1,0,0.0,78.5,90.7,28.224,3.123,39628,1156.7,0.0,0.0,1844,0,0,1,5,95.4,145.4,634774.0,0.765
2547,35,30.0,30.0,0,1,1,10.9,5.4,13.532,0.898,629,30.0,1,1,1,1,2500.0,0,0.0,0.0,0,0,1,0,1,0,0,1,35,0,0.0,0.0,0.0,0.0,1,0,0.0,95.7,188.9,35.093,4.561,116167,30.0,0.0,0.0,2547,1,0,1,0,4.1,1.5,6630.0,0.278
6880,20,17.0,17.0,1,0,0,8.7,3.2,12.349,0.981,52,17.0,1,1,1,1,289.0,0,0.0,0.0,1,0,0,0,1,1,0,1,20,0,0.0,0.0,0.0,0.0,1,0,59.4,117.4,160.2,36.653,3.607,116583,17.0,0.0,0.0,6880,1,0,1,0,3.4,5.0,21815.0,1.611
4366,35,8.9,8.9,1,0,1,7.0,1.0,25.223000000000003,2.209,5,8.9,1,1,1,1,204.0,0,0.0,0.0,0,1,0,0,1,1,1,1,35,0,0.0,0.0,0.0,0.0,1,0,27.0,46.7,56.5,37.811,4.229,61325,8.9,0.0,0.0,4366,1,0,1,0,0.8,6.9,29991.0,4.212
5113,1200,1174.8,1244.3,1,0,1,4.8,3.2,3.703,0.051,1,1174.8,0,0,0,1,40578.0,0,0.0,0.0,0,0,1,0,1,0,1,0,1200,0,0.0,0.0,0.0,0.0,1,0,433.0,98.0,180.2,36.95,3.804,110936,1244.3,0.0,0.0,5134,0,0,1,4,226.1,120.3,525303.0,0.561
3105,60,76.1,76.1,0,1,1,8.2,5.4,10.814,0.8079999999999999,71,76.1,1,1,1,1,2674.0,0,0.0,0.0,1,0,1,0,1,1,0,1,60,0,0.0,0.0,0.0,0.0,1,0,0.0,52.3,92.9,35.582,4.102,11590,76.1,0.0,0.0,3105,1,0,0,0,5.0,9.8,42938.0,0.708
2071,3500,2183.6,2669.4,1,0,0,9.0,1.6,5.113,0.208,22,2183.6,1,1,1,1,37364.0,0,0.0,0.0,0,0,1,0,1,0,0,1,3500,0,0.0,0.0,0.0,0.0,1,0,1216.9,138.2,177.7,45.58,5.033,463511,2669.4,0.0,0.0,2079,0,1,0,11,603.6,287.3,1254619.0,0.723
3690,45,35.5,35.5,0,1,1,7.5,2.1,9.972,0.82,161,35.5,1,1,1,1,1910.0,0,0.0,0.0,0,1,0,1,0,0,0,0,45,0,0.0,0.0,0.0,0.0,1,0,0.0,134.3,167.5,55.498000000000005,5.665,180000,35.5,0.0,0.0,3744,1,0,1,0,4.7,11.8,51312.0,1.812
1896,130,45.2,49.8,0,1,1,8.4,1.3,12.512,1.405,39,45.2,1,1,1,1,4466.0,0,0.0,0.0,0,0,1,0,1,0,0,1,130,0,0.0,0.0,0.0,0.0,1,0,44.3,114.7,174.8,36.289,4.295,102566,49.8,0.0,0.0,1907,1,0,0,0,8.4,22.7,99159.0,2.753
6635,20,20.0,20.0,0,0,1,16.2,6.4,17.375999999999998,2.262,141,20.0,1,1,1,1,184.0,0,0.0,0.0,0,1,1,0,1,1,0,1,20,0,0.0,0.0,0.0,0.0,1,0,0.0,60.6,65.4,41.375,4.831,44833,20.0,0.0,0.0,6635,1,0,1,0,1.3,7.9,34480.0,2.1630000000000003
9496,275000,203804.9,233910.2,0,0,1,13.2,6.8,12.263,0.5,2092,203804.9,0,1,0,0,119000.0,0,0.0,0.0,0,0,1,0,0,1,0,0,275000,0,0.0,0.0,0.0,0.0,1,1,16624.2,111.7,136.5,38.721,3.588,198760,233910.2,0.0,0.0,9497,0,1,0,35,27715.6,6034.8,26352622.3,0.162
4017,100,34.4,34.4,0,1,1,10.8,5.7,14.338,1.269,182,34.4,1,1,1,1,346.0,0,0.0,0.0,1,0,1,1,0,0,0,0,100,0,0.0,0.0,0.0,0.0,1,0,22.0,69.8,98.3,50.406000000000006,4.687,122462,34.4,0.0,0.0,4017,1,0,0,0,5.9,9.2,40359.0,1.472
1705,30,23.7,23.7,1,0,0,2.6,1.5,7.754,0.6779999999999999,0,23.7,1,1,1,1,1146.0,0,0.0,0.0,1,0,0,0,1,0,1,1,30,0,0.0,0.0,0.0,0.0,1,0,0.0,119.4,197.9,43.21,5.245,278083,23.7,0.0,0.0,1749,1,0,1,0,5.2,3.2,14152.0,0.748
4309,90,45.8,45.8,0,1,1,15.0,5.5,13.27,1.391,181,45.8,1,1,1,1,176.0,0,0.0,0.0,1,0,1,0,1,1,1,0,90,0,0.0,0.0,0.0,0.0,0,1,0.0,106.3,116.8,32.8,5.582999999999999,98244,45.8,0.0,0.0,4309,1,0,0,0,5.3,11.2,48707.0,1.336
5195,39200,36601.8,38686.5,1,0,0,13.5,11.4,10.876,0.309,492,36601.8,0,0,0,1,62843.0,0,0.0,0.0,0,0,1,0,1,0,0,1,39200,0,0.0,0.0,0.0,0.0,1,0,3798.3,93.6,154.5,34.848,4.02,134456,38686.5,5.0,0.3,4994,0,0,1,24,5924.0,1479.0,6436663.2,0.221
3683,60,30.3,30.3,1,0,0,9.8,6.7,12.81,1.17,502,30.3,1,1,1,1,1380.0,0,0.0,0.0,1,0,0,0,1,1,0,0,60,0,0.0,0.0,0.0,0.0,1,0,0.0,82.3,126.4,36.102,3.588,25504,30.3,0.0,0.0,3683,1,0,0,0,3.1,7.5,32950.0,1.364
1340,15,10.5,10.7,0,0,1,11.1,4.3,10.599,0.866,52,10.5,1,1,1,1,1519.0,0,0.0,0.0,1,0,0,0,1,1,0,1,15,0,0.0,0.0,0.0,0.0,1,0,9.3,96.8,156.2,50.7,4.9510000000000005,92417,10.7,0.0,0.0,1461,1,0,1,0,2.1,7.3,31705.0,7.29
4844,1200,0.0,0.0,0,1,1,9.4,2.6,11.353,0.71,47,366.9,1,1,1,1,5816.0,0,366.9,366.9,1,0,1,0,1,1,1,0,1200,0,0.0,0.0,0.0,0.0,1,0,0.0,64.4,74.6,38.161,3.431,29649,366.9,0.0,0.0,4844,0,1,0,0,46.2,109.0,476117.0,1.629
6624,20,10.0,10.0,0,1,1,17.6,5.7,17.564,1.753,217,10.0,1,1,1,1,156.0,0,0.0,0.0,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,0,1,0.0,128.3,123.6,33.341,4.498,79463,10.0,0.0,0.0,6624,1,0,1,0,1.2,4.2,18425.0,2.313
6088,35,27.9,27.9,0,0,1,12.0,3.6,12.895,0.888,131,27.9,1,1,1,1,100.0,0,0.0,0.0,0,1,1,0,1,1,1,0,35,0,0.0,0.0,0.0,0.0,1,0,0.0,83.9,91.2,51.787,7.18,201333,27.9,0.0,0.0,6088,1,0,1,0,2.6,0.1,469.0,0.021
5249,20,32.7,32.7,1,0,0,5.2,1.3,10.845999999999998,1.081,11,32.7,1,1,1,1,1174.0,0,0.0,0.0,0,0,1,0,1,0,0,1,20,0,0.0,0.0,0.0,0.0,1,0,30.0,89.6,187.0,35.409,4.208,60417,32.7,0.0,0.0,5249,1,0,1,0,4.1,10.2,44550.0,1.709
7518,40,11.4,11.4,1,0,1,6.4,4.3,17.45,1.763,7,11.4,1,1,1,1,240.0,0,0.0,0.0,0,1,0,0,1,1,1,1,40,0,0.0,0.0,0.0,0.0,1,0,29.0,39.4,43.8,34.559,3.483,73667,11.4,0.0,0.0,7518,1,0,1,0,0.7,1.7,7565.0,0.836
3231,0,0.0,0.0,1,0,1,8.6,2.0,10.532,1.082,11,36.2,1,1,1,1,905.0,50,36.2,36.2,1,0,0,0,1,0,1,1,50,0,0.0,0.0,0.0,0.0,1,0,11.5,77.0,160.3,38.483,3.799,151717,36.2,2.4,18.9,3231,1,0,0,0,5.9,12.6,44687.0,1.548
6088,30,15.2,15.2,1,0,1,8.8,4.3,7.855,1.4,17,15.2,1,1,1,1,150.0,0,0.0,0.0,1,0,0,0,1,1,0,1,30,0,0.0,0.0,0.0,0.0,1,0,0.0,49.4,97.3,49.269,3.844,42000,15.2,0.0,0.0,6088,1,0,1,0,0.7,1.1,4744.0,0.3929999999999999
4017,60,39.3,39.3,0,1,1,9.8,6.1,14.043,1.297,382,39.3,1,1,1,1,228.0,0,0.0,0.0,1,0,1,1,0,0,0,0,60,0,0.0,0.0,0.0,0.0,1,0,13.0,61.9,92.9,38.919,3.674,86673,39.3,0.0,0.0,4017,1,0,0,0,6.2,6.3,27677.0,0.883
4932,12900,8942.1,9615.9,0,1,0,10.9,2.7,5.0680000000000005,0.233,346,8942.1,0,0,0,1,35132.0,0,0.0,0.0,0,0,1,0,1,0,0,1,12900,0,0.0,0.0,161.0,0.0,1,0,2345.6,118.4,208.9,40.546,4.874,133339,9615.9,0.0,0.0,5298,0,1,0,6,2185.7,832.0,3633200.0,0.51
