가동개시일_day,고도,고도 방류량,고도 유입하수량,목표수질(BOD)_0,목표수질(BOD)_1,목표수질(BOD)_2,방류 COD,방류 SS,방류 T-N,방류 T-P,방류 총대장균군수,방류량,방류수소독방법_기타,방류수소독방법_염소,방류수소독방법_오존,방류수소독방법_자외선,사업비(백만원),생물학적,생물학적 방류량,생물학적 유입하수량,수계_0,수계_1,수계_2,시도_0,시도_1,시도_2,시도_3,시도_4,시설용량,안전사고건수,연계처리량_기타,연계처리량_분뇨,연계처리량_축산,연계처리량_침출수,운영주체_0,운영주체_1,위탁비용,유입 COD,유입 SS,유입 T-N,유입 T-P,유입 총대장균군수,유입하수량,자체 에너지사용량,재생에너지 이용률,준공일_day,지역구분_0,지역구분_1,지역구분_2,직원총수(명),처리부하량,총 에너지사용량,총 전력사용량,하수처리량당 (CO2)배출량
4634,70,60.6,60.6,0,1,0,5.9,4.1,9.084,0.288,94,60.6,1,1,1,1,1400.0,0,0.0,0.0,0,1,0,1,0,0,0,0,70,0,0.0,0.0,0.0,0.0,1,0,0.0,106.2,119.2,35.389,3.392,86472,60.6,0.0,0.0,4634,1,0,0,0,9.2,11.5,50110.0,1.038
1420,30,24.8,24.8,1,0,0,9.9,4.9,12.505,1.413,168,24.8,1,1,1,1,1237.0,0,0.0,0.0,0,1,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,68.4,95.9,32.855,6.631,155833,24.8,0.0,0.0,1462,1,0,1,0,2.4,6.9,30317.0,1.537
4961,40,26.3,26.2,1,0,1,12.1,4.8,15.744000000000002,1.53,170,26.3,1,1,1,1,250000.0,0,0.0,0.0,0,1,0,0,1,1,1,1,40,0,0.0,0.0,0.0,0.0,0,1,0.0,49.3,186.2,18.761,1.742,101197,26.2,0.0,0.0,4961,1,0,1,0,1.2,3.8,16501.0,0.789
4748,40,28.6,28.6,1,0,0,7.9,3.9,11.464,1.551,169,28.6,1,1,1,1,1319.0,0,0.0,0.0,1,0,0,0,1,1,0,0,40,0,0.0,0.0,0.0,0.0,1,0,0.0,102.1,176.6,49.622,5.023,170583,28.6,0.0,0.0,4748,1,0,1,0,6.9,0.5,1975.0,0.087
1211,500,464.2,519.5,1,0,0,4.4,1.9,5.846,0.105,3,464.2,1,1,1,1,9933.0,0,0.0,0.0,1,0,0,0,1,1,0,1,500,0,0.0,0.0,0.0,0.0,1,0,126.4,70.6,120.5,23.794,2.102,59377,519.5,0.0,0.0,1850,0,1,1,0,50.5,54.0,235634.0,0.637
4231,40,34.0,34.0,0,1,1,6.5,5.1,8.895,0.3779999999999999,16,34.0,1,1,1,1,981.0,0,0.0,0.0,0,1,0,0,1,1,1,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,88.0,177.9,37.95,2.9760000000000004,85750,34.0,0.0,0.0,4231,1,0,1,0,5.7,4.5,19464.0,0.718
10561,350000,241030.7,260185.6,0,0,1,15.7,8.0,29.643,1.52,2210,241030.7,0,1,0,0,207287.0,0,0.0,0.0,0,0,1,0,0,1,0,0,350000,0,0.0,2287.1,0.0,0.0,1,1,14932.0,116.6,145.3,66.737,4.814,79385,260185.6,126.0,2.2,10593,0,1,0,69,43771.3,5825.7,24889621.0,0.13
3256,170,128.5,148.7,0,0,1,7.6,2.6,10.09,0.759,29,128.5,1,1,1,1,11626.0,0,0.0,0.0,1,0,0,0,1,1,0,1,170,0,0.0,0.0,0.0,0.0,1,0,59.4,115.7,168.0,35.137,3.616,137075,148.7,0.0,0.0,3256,1,0,0,0,28.3,36.7,160374.0,1.5659999999999998
6057,150,90.6,90.6,0,1,0,5.7,0.1,15.015999999999998,0.6559999999999999,0,90.6,1,1,1,1,1161.0,0,0.0,0.0,0,1,0,1,0,0,0,0,150,0,0.0,0.0,0.0,0.0,1,0,0.0,91.8,140.6,37.697,3.5380000000000003,70849,90.6,0.0,0.0,6057,1,0,0,0,11.3,16.4,71700.0,0.993
3256,80,59.0,59.0,1,0,1,6.6,3.0,8.484,0.807,157,59.0,1,1,1,1,2842.0,0,0.0,0.0,0,0,1,0,1,0,1,0,80,0,0.0,0.0,0.0,0.0,1,0,18.7,58.1,90.9,29.81,3.638,157538,59.0,0.0,0.0,3304,1,0,0,0,5.5,4.8,21152.0,0.45
3135,130,166.9,166.9,1,0,1,3.0,1.2,4.955,0.4379999999999999,9,166.9,1,1,1,1,0.0,0,0.0,0.0,1,0,0,0,1,1,1,1,130,0,0.0,0.0,0.0,0.0,1,0,0.0,70.5,94.4,32.116,3.173,63779,166.9,0.0,0.0,3135,1,0,0,0,11.8,17.4,75825.0,0.57
3150,50,68.3,68.3,1,0,1,8.0,5.1,12.262,1.16,47,68.3,1,1,1,1,2074.0,0,0.0,0.0,1,0,0,0,1,1,0,0,50,0,0.0,0.0,0.0,0.0,1,0,12.0,80.7,152.0,35.927,3.914,82189,68.3,0.0,0.0,3150,1,0,0,6,8.9,11.5,50158.0,0.922
4382,40,41.1,41.1,0,1,1,12.0,6.8,12.739,1.126,874,41.1,1,1,1,1,227.0,0,0.0,0.0,1,0,1,0,1,1,0,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,53.9,84.7,35.396,3.99,8392,41.1,0.0,0.0,4382,1,0,1,0,2.6,7.7,33590.0,1.025
761,120,120.5,123.7,1,0,0,9.1,3.0,6.694,0.205,50,120.5,1,1,1,1,7986.0,0,0.0,0.0,1,0,0,0,1,0,1,1,120,0,0.0,0.0,0.0,0.0,1,0,60.0,125.5,256.1,56.365,6.004,274769,123.7,0.0,0.0,777,1,0,0,0,28.8,20.6,89838.0,0.936
5138,40,25.4,25.4,0,1,1,17.6,6.7,22.584,2.007,971,25.4,1,1,1,1,620.0,0,0.0,0.0,1,0,0,0,1,1,0,0,40,0,0.0,0.0,0.0,0.0,1,0,26.1,42.9,69.3,46.549,5.646,98417,25.4,0.0,0.0,5138,1,0,1,0,1.5,4.1,17780.0,0.877
4748,45,45.0,45.0,1,0,1,9.4,6.0,12.595999999999998,1.243,23,45.0,1,1,1,1,638.0,0,0.0,0.0,0,1,0,0,1,1,1,1,45,0,0.0,0.0,0.0,0.0,1,0,0.0,29.7,39.1,23.167,2.087,9783,45.0,0.0,0.0,4748,1,0,1,0,1.5,6.0,26015.0,0.726
5866,300,88.8,89.8,1,0,1,12.8,5.0,15.031,1.481,267,88.8,1,1,1,1,706.0,0,0.0,0.0,0,0,1,0,1,0,1,0,300,0,0.0,0.0,0.0,0.0,1,0,0.0,87.7,126.9,41.863,4.619,171173,89.8,0.0,0.0,5866,1,0,0,0,13.3,12.9,56301.0,0.7959999999999999
2719,600,352.2,369.5,0,1,1,9.0,2.4,8.638,0.633,140,352.2,0,0,0,1,9709.0,0,0.0,0.0,0,1,1,0,1,1,1,0,600,0,0.0,0.0,0.0,0.0,0,1,0.0,109.1,150.0,40.152,4.263,136281,369.5,0.0,0.0,2802,0,1,0,0,67.0,121.0,528378.0,1.883
5843,20,15.6,15.6,1,0,0,13.7,6.4,13.713,1.5019999999999998,207,15.6,1,1,1,1,259.0,0,0.0,0.0,0,1,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,0.0,71.7,97.3,31.946,6.591,187500,15.6,0.0,0.0,5843,1,0,1,0,1.7,2.8,12404.0,0.997
4750,30,14.7,14.7,1,0,1,9.6,6.2,14.685,1.266,52,14.7,1,1,1,1,0.0,0,0.0,0.0,1,0,0,0,1,1,0,0,30,0,0.0,0.0,0.0,0.0,1,0,7.0,76.6,149.8,37.599,3.975,104250,14.7,0.0,0.0,4750,1,0,1,6,1.9,4.9,21191.0,1.815
5530,1000,489.7,520.5,0,1,0,3.2,1.3,3.95,0.046,23,489.7,0,0,0,1,8400.0,0,0.0,0.0,1,0,0,0,0,1,1,0,1000,0,0.0,0.0,0.0,0.0,1,1,165.0,59.0,103.9,25.161,2.67,202604,520.5,13.9,20.3,5530,0,1,1,3,53.6,68.3,237640.0,0.609
5358,15,11.7,11.7,1,0,0,10.9,7.0,13.425999999999998,1.271,724,11.7,1,1,1,1,27.0,0,0.0,0.0,1,0,0,0,1,1,0,0,15,0,0.0,0.0,0.0,0.0,1,0,0.0,60.0,119.2,28.21,3.147,16413,11.7,0.0,0.0,5358,1,0,1,0,1.0,0.2,831.0,0.089
2927,0,0.0,0.0,0,1,1,14.1,5.5,14.663,1.421,312,55.5,1,1,1,1,215.0,70,55.5,55.5,0,1,1,0,1,1,1,0,70,0,0.0,0.0,0.0,0.0,0,1,0.0,39.0,84.0,41.594,3.753,41975,55.5,0.0,0.0,2927,1,0,0,0,6.9,14.3,62377.0,1.412
6731,30,22.5,24.2,0,1,1,14.2,9.7,11.361,1.489,436,22.5,1,1,1,1,290.0,0,0.0,0.0,1,0,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,0.0,75.6,78.0,27.136,3.057,22800,24.2,0.0,0.0,6731,1,0,1,0,1.3,2.4,10484.0,0.997
3918,60,44.4,44.4,0,1,0,12.8,12.6,12.675999999999998,1.513,554,44.4,1,1,1,1,1623.0,0,0.0,0.0,0,1,0,1,0,0,0,0,60,0,0.0,0.0,0.0,0.0,1,0,42.0,85.7,122.8,31.148000000000003,4.185,92081,44.4,0.0,0.0,3918,1,0,0,0,5.1,19.9,87038.0,2.462
8066,50,0.0,0.0,0,0,1,10.8,3.4,10.623,0.916,59,41.8,1,1,1,1,171.0,0,41.8,42.4,1,0,0,0,1,1,0,1,50,0,0.0,0.0,0.0,0.0,1,0,31.1,82.5,130.3,43.915,4.47,81981,42.4,0.0,0.0,8066,1,0,0,0,7.2,5.7,24953.0,1.305
3713,160,199.4,199.4,0,1,1,10.7,5.7,12.701,1.227,599,199.4,1,1,1,1,3770.0,0,0.0,0.0,1,0,0,0,1,1,0,0,160,0,0.0,0.0,0.0,0.0,1,1,90.5,105.6,149.4,39.789,4.633,131934,199.4,0.0,0.0,3713,1,0,0,0,29.7,16.3,71304.0,0.45
7792,30000,14211.9,17952.0,1,0,1,9.5,4.1,10.674,0.1169999999999999,72,28212.9,0,0,0,1,61832.0,0,14001.0,10500.0,0,1,0,0,1,1,1,1,30000,0,0.8,29.8,114.1,0.0,0,1,0.0,239.7,302.8,100.755,2.972,270497,28452.0,417.4,14.0,7543,0,0,1,0,6634.0,2986.4,11218352.0,0.499
4017,2000,714.2,724.7,0,1,1,6.7,2.2,9.227,0.239,9,714.2,0,1,0,1,13732.0,0,0.0,0.0,1,0,0,0,1,1,0,0,2000,0,0.0,0.0,0.0,0.0,1,0,34.0,77.1,110.9,44.443000000000005,4.431,52729,724.7,0.0,0.0,4017,0,1,0,6,115.7,85.0,371365.0,0.653
450,220,186.9,197.2,1,0,1,8.2,1.2,11.507,1.187,44,186.9,1,1,1,1,7163.0,0,0.0,0.0,1,0,1,0,1,1,1,0,220,0,0.0,0.0,0.0,0.0,1,0,0.0,104.3,220.4,53.612,5.05,294981,197.2,0.0,0.0,762,1,0,0,0,25.4,30.2,131943.0,0.8859999999999999
2970,50,42.8,42.8,1,0,1,22.5,8.2,15.668,1.6369999999999998,493,42.8,1,1,1,1,1956.0,0,0.0,0.0,0,0,1,0,1,0,1,0,50,0,0.0,0.0,0.0,0.0,1,0,0.0,115.6,135.8,35.743,3.961,49019,42.8,0.0,0.0,3305,1,0,0,0,5.1,6.1,26712.0,0.784
4292,4000,2476.2,2648.6,0,0,1,6.7,1.3,6.266,0.064,4,2476.2,0,0,0,1,20355.0,0,0.0,0.0,0,0,1,0,1,0,0,1,4000,0,0.0,0.0,0.0,0.0,1,0,1152.0,125.3,246.6,79.852,7.501,165410,2648.6,0.0,0.0,4293,0,0,1,8,831.5,244.4,1067167.0,0.542
6399,70,30.4,30.4,1,0,1,6.5,3.9,10.433,0.599,81,30.4,1,1,1,1,149.0,0,0.0,0.0,0,0,1,0,1,0,1,1,70,0,0.0,0.0,0.0,0.0,1,0,31.7,74.7,112.8,25.879,2.7960000000000003,13989,30.4,0.0,0.0,6399,1,0,0,0,3.6,4.1,18037.0,0.746
450,50,43.4,43.4,1,0,1,25.9,7.0,13.202,1.215,484,43.4,1,1,1,1,2157.0,0,0.0,0.0,1,0,1,0,1,1,1,0,50,0,0.0,0.0,0.0,0.0,1,0,0.0,70.8,89.5,46.643,4.371,218308,43.4,0.0,0.0,900,1,0,0,0,4.3,10.6,46462.0,1.345
5289,120,91.0,91.0,1,0,1,7.8,3.3,8.127,1.291,396,91.0,1,1,1,1,1628.0,0,0.0,0.0,0,0,1,0,1,0,0,1,120,0,0.0,0.0,0.0,0.0,1,1,43.0,81.4,167.5,25.425,3.509,66368,91.0,0.0,0.0,5289,1,0,0,4,10.4,8.5,36990.0,0.518
6027,110,50.6,50.0,0,1,1,6.9,2.5,10.35,0.917,9,50.6,1,1,1,1,626.0,0,0.0,0.0,1,0,0,0,1,1,0,0,110,0,0.0,0.0,0.0,0.0,1,0,0.0,65.1,127.3,36.135,3.78,49788,50.0,0.0,0.0,6027,1,0,0,0,6.3,10.5,45673.0,1.134
5753,45,0.0,0.0,1,0,0,11.6,4.5,10.712,0.884,151,36.2,1,1,1,1,444.0,0,36.2,36.8,1,0,0,0,1,1,0,1,45,0,0.0,0.0,0.0,0.0,1,0,28.0,70.3,90.3,42.995,4.125,78417,36.8,1.0,14.7,5753,1,0,1,0,5.2,6.8,25532.0,1.705
8915,20,8.0,8.0,1,0,1,7.2,2.0,10.981,1.153,66,8.0,1,1,1,1,578.0,0,0.0,0.0,1,0,1,0,1,1,1,0,20,0,0.0,0.0,0.0,0.0,1,0,3.1,34.5,45.8,22.983,2.415,28908,8.0,0.0,0.0,8916,1,0,1,0,0.4,1.6,7175.0,1.132
3812,220,148.7,148.7,1,0,1,7.2,2.0,8.632,0.795,30,148.7,1,1,1,1,4562.0,0,0.0,0.0,1,0,0,0,1,0,1,1,220,0,0.0,0.0,0.0,0.0,1,0,50.6,80.3,163.6,38.847,3.824,166154,148.7,5.4,24.5,3812,1,0,0,0,24.0,22.2,73274.0,0.618
3897,500,145.5,148.5,0,1,1,6.9,3.3,10.719,0.7020000000000001,15,145.5,0,1,0,1,9841.0,0,0.0,0.0,1,0,0,0,1,1,0,0,500,0,0.0,0.0,0.0,0.0,1,0,11.0,69.1,99.6,38.704,3.951,44244,148.5,0.0,0.0,3927,0,1,0,0,19.5,26.6,115999.0,1.001
4017,40,17.1,17.1,0,1,1,6.1,3.0,12.956,1.365,126,17.1,1,1,1,1,169.0,0,0.0,0.0,1,0,1,1,0,0,0,0,40,0,0.0,0.0,0.0,0.0,0,1,0.0,51.1,116.0,43.784,4.16,63000,17.1,0.0,0.0,4017,1,0,1,0,1.9,0.9,3779.0,0.278
468,40,32.5,32.5,0,1,1,10.7,5.8,14.45,1.155,26,32.5,1,1,1,1,1434.0,0,0.0,0.0,1,0,1,0,1,1,0,1,40,0,0.0,0.0,0.0,0.0,1,0,0.0,105.1,224.2,45.913,4.692,88917,32.5,0.0,0.0,468,1,0,1,0,6.4,6.7,29178.0,1.125
4644,24000,16193.7,16522.2,0,1,1,12.0,5.3,10.932,0.416,90,16193.7,0,0,0,1,61890.0,0,0.0,0.0,0,1,0,1,0,0,0,0,24000,0,0.0,0.0,0.0,0.0,0,1,0.0,82.6,153.8,41.589,4.428,183475,16522.2,0.0,0.0,4383,0,1,0,0,2571.2,1381.8,6033910.0,0.4679999999999999
4870,700,221.0,227.1,1,0,1,5.1,1.7,3.4330000000000003,0.025,6,221.0,1,1,1,1,22598.0,0,0.0,0.0,0,1,0,0,1,1,1,1,700,0,0.0,0.0,0.0,0.0,1,0,0.0,70.2,94.0,20.687,2.544,69363,227.1,0.0,0.0,4870,0,1,1,0,34.1,42.2,184466.0,1.048
2558,80,60.8,60.8,0,1,1,8.5,3.4,8.696,0.845,170,60.8,1,1,1,1,2622.0,0,0.0,0.0,0,1,0,1,0,0,0,0,80,0,0.0,0.0,0.0,0.0,1,0,0.0,135.3,160.1,49.168,5.343,185192,60.8,0.0,0.0,2558,1,0,0,0,8.4,14.0,61119.0,1.263
4596,40,0.0,0.0,0,0,1,6.1,4.9,11.769,0.821,14,31.4,1,1,1,1,233.0,0,31.4,31.4,0,1,1,0,1,1,0,1,40,0,0.0,0.0,0.0,0.0,1,0,10.1,66.6,120.6,19.498,2.198,32833,31.4,0.0,0.0,4596,1,0,1,0,2.8,5.3,23226.0,0.928
4829,30,25.1,25.1,0,0,1,9.1,5.1,12.686,1.008,284,25.1,1,1,1,1,500.0,0,0.0,0.0,0,1,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,2.2,124.9,107.8,21.942,2.573,300000,25.1,0.0,0.0,4829,1,0,1,3,3.0,7.4,32484.0,1.624
3836,300,216.1,216.1,0,1,1,7.2,0.7,9.678,0.82,5,216.1,1,1,1,1,8723.0,0,0.0,0.0,1,0,0,0,1,1,0,0,300,0,0.0,0.0,0.0,0.0,1,0,49.0,73.1,145.5,44.571000000000005,4.648,69654,216.1,0.0,0.0,3836,1,0,0,0,31.1,23.1,101008.0,0.5870000000000001
3300,600,589.6,609.2,0,1,1,4.9,2.3,5.367999999999999,0.045,61,589.6,0,0,0,1,10396.0,0,0.0,0.0,0,1,0,1,0,0,0,0,600,0,0.0,0.0,0.0,0.0,1,0,0.0,110.0,198.5,48.628,5.0280000000000005,172240,609.2,7.0,19.4,3318,0,1,1,0,84.2,36.2,127640.0,0.272
2379,45,0.0,0.0,1,0,1,7.5,2.9,7.596,1.086,94,28.1,1,1,1,1,0.0,0,28.1,29.0,0,1,0,0,1,1,1,1,45,0,0.0,0.0,0.0,0.0,1,0,0.0,84.4,125.0,36.415,3.238,151500,29.0,0.0,0.0,3295,1,0,1,0,4.5,11.9,52169.0,2.3280000000000003
8417,520000,376897.1,388019.6,0,0,1,6.2,1.0,9.145,0.046,62,376897.1,0,1,0,0,265377.0,0,0.0,0.0,0,1,0,0,0,0,1,1,520000,0,0.0,1085.8,0.0,0.0,1,1,15991.0,116.7,245.8,52.574,5.571000000000001,64659,388019.6,2977.6,27.5,8417,0,1,1,59,83367.4,10838.6,34327490.0,0.114
6240,8000,4200.8,4000.3,1,0,1,4.7,2.7,3.933,0.118,67,6615.8,0,0,0,1,28120.0,0,2415.0,3558.0,0,1,0,0,1,1,1,1,8000,0,0.0,0.0,0.0,0.0,0,1,0.0,33.6,43.7,8.145,0.708,84356,7558.3,0.0,0.0,6241,0,0,1,0,288.6,0.0,0.0,0.0
3384,110,132.1,132.1,0,1,1,11.1,5.3,11.74,1.157,153,132.1,1,1,1,1,2567.0,0,0.0,0.0,0,1,0,0,1,1,1,1,110,0,0.0,0.0,0.0,0.0,1,1,38.6,75.7,91.4,32.876,3.868,65404,132.1,0.0,0.0,3384,1,0,0,0,25.3,15.5,67704.0,0.643
5210,40,21.3,21.3,1,0,1,8.4,5.7,14.231,1.5590000000000002,53,21.3,1,1,1,1,376.0,0,0.0,0.0,0,0,1,0,1,0,1,1,40,0,0.0,0.0,0.0,0.0,1,0,32.5,78.0,157.8,33.143,3.425,27958,21.3,0.0,0.0,5210,1,0,1,0,2.6,7.8,33913.0,1.996
7854,50,31.4,31.4,0,1,1,4.2,2.1,3.289,0.337,83,31.4,1,1,1,1,251.9,0,0.0,0.0,0,0,1,0,1,0,1,0,50,0,0.0,0.0,0.0,0.0,1,0,8.3,39.8,64.7,12.349,2.782,6804,31.4,0.0,0.0,7854,1,0,0,0,1.2,2.9,12511.0,0.5
4102,50,40.6,40.6,0,1,0,10.5,8.1,9.769,0.958,1412,40.6,1,1,1,1,181.0,0,0.0,0.0,0,1,0,1,0,0,0,0,50,0,0.0,0.0,0.0,0.0,1,0,42.0,76.9,134.1,24.26,3.303,56589,40.6,0.0,0.0,4102,1,0,0,0,3.9,10.1,44061.0,1.419
3379,60,53.3,53.3,0,1,1,11.4,6.7,14.847,1.054,29,53.3,1,1,1,1,1973.0,0,0.0,0.0,1,0,1,0,1,1,0,1,60,0,0.0,0.0,0.0,0.0,1,0,0.0,114.1,234.8,45.363,4.414,78452,53.3,0.0,0.0,3379,1,0,0,0,11.3,8.0,34810.0,0.82
5935,45,52.3,52.3,0,1,0,11.2,8.0,16.583,1.741,123,52.3,1,1,1,1,627.0,0,0.0,0.0,0,1,0,1,0,0,0,0,45,0,0.0,0.0,0.0,0.0,1,1,131.6,79.9,114.4,42.391000000000005,4.283,171667,52.3,0.0,0.0,5935,1,0,1,0,6.7,5.1,22271.0,0.534
906,60,74.1,74.1,0,0,1,7.3,3.8,11.24,0.672,5,74.1,1,1,1,1,2250.0,0,0.0,0.0,1,0,0,0,1,1,0,1,60,0,0.0,0.0,0.0,0.0,1,0,0.0,76.2,88.9,43.613,4.597,57640,74.1,0.0,0.0,923,1,0,0,0,8.2,17.2,75156.0,1.273
4779,45,0.0,0.0,0,1,1,12.0,6.1,19.014,1.811,40,50.9,1,1,1,1,1445.0,0,50.9,50.9,0,1,1,0,1,1,0,1,45,0,0.0,0.0,0.0,0.0,1,0,0.0,111.3,176.1,48.053,4.702,130208,50.9,0.0,0.0,4779,1,0,1,0,5.9,3.1,13578.0,0.335
3230,150,89.8,89.8,1,0,1,7.0,2.6,5.314,0.974,566,89.8,1,1,1,1,3339.0,0,0.0,0.0,0,1,0,0,1,1,1,1,150,0,0.0,0.0,0.0,0.0,1,1,0.0,78.9,136.6,25.207,2.873,83811,89.8,0.0,0.0,3384,1,0,0,0,11.6,6.5,28447.0,0.3979999999999999
3091,40000,33806.8,36746.2,1,0,0,8.3,2.2,10.089,0.1009999999999999,44,33806.8,0,0,0,1,142387.0,0,0.0,0.0,0,0,1,0,1,0,0,1,40000,0,0.0,0.0,0.0,0.0,1,0,4177.0,123.1,270.9,46.065,4.885,91787,36746.2,0.0,0.0,3092,0,0,1,11,10042.0,1183.3,5167065.0,0.192
7581,30,19.3,19.3,1,0,1,9.2,5.4,12.316,1.113,82,19.3,1,1,1,1,326.0,0,0.0,0.0,1,0,1,0,1,1,1,0,30,0,0.0,0.0,0.0,0.0,1,0,4.6,51.8,70.1,31.061,3.532,50458,19.3,0.0,0.0,7582,1,0,1,0,1.4,3.6,15909.0,1.037
1554,50,40.5,40.5,1,0,0,13.0,5.3,15.913,1.487,73,40.5,1,1,1,1,1714.0,0,0.0,0.0,1,0,0,0,1,1,0,1,50,0,0.0,0.0,0.0,0.0,1,0,0.0,99.1,105.1,36.053,3.379,46991,40.5,0.0,0.0,1553,1,0,0,0,4.7,6.0,26117.0,0.81
5595,50,0.0,0.0,0,1,0,9.1,8.0,8.378,1.053,413,43.8,1,1,1,1,640.0,0,43.8,43.8,0,1,0,1,0,0,0,0,50,0,0.0,0.0,0.0,0.0,0,1,0.0,30.3,31.3,22.351,2.188,456654,43.8,0.0,0.0,5595,1,0,0,0,2.7,1.8,8015.0,0.23
4017,0,0.0,0.0,1,0,1,11.7,7.2,14.046,1.145,374,62.8,1,1,1,1,1356.2,45,62.8,62.8,0,0,1,0,1,0,1,0,45,0,0.0,0.0,0.0,0.0,1,0,19.0,72.2,145.9,43.325,4.842,48417,62.8,0.0,0.0,4017,1,0,1,0,6.8,12.0,52591.0,1.051
10249,500,247.3,271.9,1,0,1,4.9,1.2,4.956,0.042,10,247.3,0,0,0,1,1897.0,0,0.0,0.0,0,0,1,0,1,0,0,1,500,0,0.0,0.0,0.0,0.0,1,1,174.0,71.6,134.1,30.594,4.125,58945,271.9,0.0,0.0,10249,1,1,0,4,32.3,42.1,183930.0,0.934
6274,40,33.2,33.2,0,1,1,6.9,2.5,7.355,0.498,36,33.2,1,1,1,1,388.0,0,0.0,0.0,1,0,0,0,1,0,1,1,40,0,0.0,0.0,0.0,0.0,1,0,30.0,88.4,108.6,31.83,2.838,165019,33.2,0.0,0.0,6274,1,0,1,0,3.6,4.6,20095.0,0.76
6369,40,37.3,37.3,0,1,0,3.6,1.1,11.587,1.3430000000000002,58,37.3,1,1,1,1,468.0,0,0.0,0.0,0,1,0,1,0,0,0,0,40,0,0.0,0.0,0.0,0.0,1,1,16.0,33.9,56.7,27.764,4.01,122667,37.3,0.0,0.0,6369,1,0,1,0,2.8,0.0,0.0,0.0
6178,15,7.1,7.1,1,0,1,3.3,1.2,6.745,0.61,74,7.1,1,1,1,1,172.0,0,0.0,0.0,1,0,1,0,1,1,1,0,15,0,0.0,0.0,0.0,0.0,1,0,2.3,23.8,32.0,19.723,1.947,14413,7.1,0.0,0.0,6178,1,0,1,0,0.2,0.6,2632.0,0.467
7887,30,31.5,31.5,0,1,0,8.3,3.3,8.389,0.382,15,31.5,1,1,1,1,186.0,0,0.0,0.0,0,1,0,1,0,0,0,0,30,0,0.0,0.0,0.0,0.0,1,1,24.2,128.2,217.1,50.059,5.212000000000001,217692,31.5,0.0,0.0,7887,1,0,1,0,6.7,6.7,29351.0,1.171
3472,600,290.2,290.2,0,1,1,8.1,3.5,6.573,0.475,28,290.2,0,0,0,1,16211.0,0,0.0,0.0,0,1,0,1,0,0,0,0,600,0,0.0,0.0,0.0,0.0,1,0,0.0,82.3,122.8,39.629,4.373,156971,290.2,0.0,0.0,3472,0,1,0,0,45.6,59.7,260635.0,1.127
5494,60,55.1,55.1,0,1,1,10.5,4.9,12.909,0.713,720,55.1,1,1,1,1,886.0,0,0.0,0.0,0,0,1,0,1,0,0,1,60,0,0.0,0.0,0.0,0.0,1,0,0.0,100.8,193.3,37.128,4.926,111846,55.1,0.0,0.0,6376,1,0,0,0,7.9,3.5,15461.0,0.352
5631,100,100.3,104.3,1,0,1,10.9,3.0,6.523,0.644,537,100.3,1,1,1,1,3742.0,0,0.0,0.0,0,0,1,0,1,0,1,0,100,0,0.0,0.0,0.0,0.0,1,0,39.5,68.8,96.2,27.684,2.752,268906,104.3,0.0,0.0,5631,1,0,0,0,10.5,9.8,42937.0,0.537
5113,3800,2710.6,2945.8,1,0,1,5.5,1.3,4.522,0.022,1,2710.6,0,0,1,0,31924.0,0,0.0,0.0,0,0,1,0,1,0,1,0,3800,0,0.0,65.3,0.0,0.0,1,0,1003.0,119.3,250.8,38.271,4.213,134574,2945.8,29.4,6.8,5168,0,0,1,6,784.4,429.6,1747812.0,0.809
4596,0,105.2,105.2,1,0,0,4.1,2.1,13.986,1.536,79,105.2,1,1,1,1,1123.0,60,0.0,0.0,1,0,0,0,1,1,0,1,60,0,0.0,0.0,0.0,0.0,1,0,37.5,85.8,144.9,44.013000000000005,4.767,143943,105.2,0.0,0.0,4596,1,0,0,1,12.5,1.5,6455.0,0.077
5874,60,38.1,38.1,0,1,1,8.6,2.6,9.129,0.848,721,38.1,1,1,1,1,420.0,0,0.0,0.0,1,0,1,0,1,1,1,0,60,0,0.0,0.0,0.0,0.0,1,0,19.4,102.5,97.7,36.582,4.507,59453,38.1,0.0,0.0,5875,1,0,0,0,4.8,3.5,15415.0,0.508
7792,15,11.7,12.0,0,1,1,7.7,4.9,10.885,1.175,104,11.7,1,1,1,1,121.0,0,0.0,0.0,1,0,1,0,1,1,1,0,15,0,0.0,0.0,0.0,0.0,1,0,0.0,114.1,140.8,53.567,8.168,32143,12.0,0.0,0.0,7792,1,0,1,0,1.7,2.5,11039.0,1.19
5221,80,60.4,61.0,0,1,1,10.2,5.4,13.88,1.455,958,60.4,1,1,1,1,908.0,0,0.0,0.0,0,1,1,0,1,1,1,0,80,0,0.0,0.0,0.0,0.0,1,0,0.0,70.3,81.9,34.572,2.857,25540,61.0,0.0,0.0,5221,1,0,0,0,5.8,14.1,61481.0,1.277
5205,45,36.5,36.5,0,1,1,7.9,1.7,11.083,1.044,45,36.5,1,1,1,1,525.0,0,0.0,0.0,1,0,1,0,1,1,1,0,45,0,0.0,0.0,0.0,0.0,1,0,0.0,105.9,161.7,42.898,5.3260000000000005,145000,36.5,0.0,0.0,5205,1,0,1,0,5.5,9.6,41975.0,1.445
